code,rs_percentile_12m,rs_percentile_3m
HK.00240,59.0,42
HK.00241,17.0,27
HK.00242,30.0,51
HK.00243,75.0,54
HK.00244,56.0,75
HK.00245,48.0,50
HK.00247,63.0,59
HK.00248,32.0,31
HK.00251,49.0,38
HK.00252,70.0,55
HK.00253,68.0,46
HK.00254,1.0,87
HK.00255,62.0,65
HK.00256,53.0,92
HK.00257,73.0,62
HK.00258,50.0,67
HK.00259,18.0,9
HK.00261,80.0,86
HK.00262,67.0,65
HK.00264,23.0,21
HK.00265,39.0,13
HK.00266,63.0,66
HK.00267,80.0,82
HK.00268,35.0,70
HK.00269,65.0,59
HK.00270,85.0,85
HK.00271,36.0,27
HK.00272,38.0,69
HK.00274,65.0,59
HK.00276,54.0,82
HK.00277,24.0,20
HK.00279,18.0,67
HK.00280,87.0,80
HK.00285,25.0,36
HK.00286,65.0,59
HK.00287,71.0,57
HK.00288,28.0,8
HK.00289,70.0,55
HK.00290,13.0,14
HK.00291,26.0,12
HK.00293,85.0,71
HK.00294,85.0,83
HK.00295,35.0,34
HK.00296,32.0,34
HK.00297,39.0,50
HK.00298,38.0,49
HK.00299,65.0,59
HK.00300,83.0,79
HK.00301,98.0,96
HK.00302,15.0,47
HK.00303,44.0,34
HK.00305,24.0,20
HK.00306,78.0,70
HK.00308,58.0,67
HK.00309,7.0,7
HK.00311,84.0,80
HK.00312,10.0,8
HK.00313,33.0,57
HK.00314,36.0,85
HK.00315,68.0,62
HK.00316,80.0,64
HK.00317,68.0,91
HK.00318,91.0,69
HK.00320,45.0,44
HK.00321,52.0,21
HK.00322,75.0,48
HK.00323,28.0,67
HK.00325,75.0,84
HK.00326,94.0,26
HK.00327,50.0,73
HK.00328,5.0,87
HK.00329,2.0,2
HK.00330,10.0,35
HK.00331,54.0,52
HK.00332,4.0,13
HK.00333,28.0,35
HK.00334,29.0,13
HK.00335,69.0,75
HK.00336,43.0,77
HK.00337,6.0,4
HK.00338,41.0,56
HK.00340,81.0,90
HK.00341,78.0,78
HK.00343,35.0,77
HK.00345,68.0,77
HK.00346,17.0,46
HK.00347,18.0,48
HK.00348,13.0,32
HK.00351,62.0,44
HK.00352,58.0,59
HK.00353,78.0,73
HK.00354,45.0,81
HK.00355,67.0,64
HK.00357,23.0,67
HK.00358,62.0,35
HK.00360,75.0,96
HK.00361,37.0,33
HK.00362,65.0,59
HK.00363,63.0,64
HK.00365,48.0,5
HK.00366,47.0,44
HK.00367,35.0,49
HK.00368,99.0,97
HK.00369,61.0,41
HK.00370,6.0,49
HK.00371,13.0,3
HK.00372,21.0,11
HK.00373,36.0,26
HK.00374,66.0,66
HK.00375,71.0,68
HK.00376,35.0,92
HK.00377,98.0,98
HK.00379,19.0,15
HK.00380,54.0,73
HK.00381,4.0,19
HK.00382,5.0,46
HK.00383,38.0,36
HK.00384,26.0,48
HK.00385,17.0,37
HK.00386,74.0,79
HK.00387,62.0,25
HK.00388,66.0,64
HK.00389,86.0,96
HK.00390,46.0,49
HK.00391,97.0,98
HK.00392,59.0,67
HK.00393,69.0,64
HK.00396,91.0,20
HK.00397,50.0,80
HK.00398,70.0,68
HK.00399,10.0,59
HK.00400,89.0,77
HK.00401,53.0,17
HK.00403,77.0,83
HK.00406,23.0,29
HK.00408,89.0,85
HK.00410,14.0,23
HK.00411,63.0,53
HK.00412,3.0,80
HK.00413,39.0,55
HK.00417,34.0,63
HK.00418,37.0,41
HK.00419,84.0,27
HK.00420,73.0,40
HK.00422,40.0,56
HK.00423,45.0,42
HK.00425,25.0,15
HK.00426,84.0,75
HK.00430,42.0,45
HK.00432,52.0,32
HK.00433,13.0,6
HK.00434,53.0,94
HK.00436,62.0,82
HK.00438,13.0,29
HK.00439,8.0,10
HK.00440,85.0,73
HK.00442,20.0,43
HK.00444,65.0,59
HK.00450,38.0,26
HK.00451,8.0,4
HK.00455,63.0,79
HK.00456,47.0,11
HK.00458,66.0,61
HK.00460,11.0,11
HK.00464,26.0,22
HK.00465,98.0,88
HK.00467,39.0,85
HK.00468,65.0,59
HK.00470,,23
HK.00471,2.0,12
HK.00472,27.0,22
HK.00474,96.0,93
HK.00475,19.0,18
HK.00476,75.0,93
HK.00480,55.0,39
HK.00482,16.0,14
HK.00483,21.0,33
HK.00484,31.0,23
HK.00485,62.0,42
HK.00486,16.0,33
HK.00487,20.0,26
HK.00488,57.0,41
HK.00491,79.0,95
HK.00493,23.0,51
HK.00496,6.0,39
HK.00497,35.0,20
HK.00498,17.0,59
HK.00499,90.0,85
HK.00500,52.0,69
HK.00505,69.0,74
HK.00506,71.0,86
HK.00508,30.0,33
HK.00509,65.0,59
HK.00510,43.0,17
HK.00511,29.0,29
HK.00512,28.0,38
HK.00513,71.0,93
HK.00515,57.0,59
HK.00517,76.0,85
HK.00518,26.0,12
HK.00519,45.0,40
HK.00520,3.0,7
HK.00521,19.0,19
HK.00522,90.0,20
HK.00524,98.0,52
HK.00525,78.0,80
HK.00526,53.0,12
HK.00527,87.0,89
HK.00528,76.0,79
HK.00529,44.0,35
HK.00532,51.0,47
HK.00533,48.0,41
HK.00535,12.0,53
HK.00536,77.0,65
HK.00538,58.0,47
HK.00540,84.0,79
HK.00542,86.0,88
HK.00543,37.0,23
HK.00544,7.0,19
HK.00546,14.0,26
HK.00547,16.0,10
HK.00548,63.0,69
HK.00550,97.0,4
HK.00551,58.0,51
HK.00552,57.0,54
HK.00553,14.0,25
HK.00554,42.0,50
HK.00556,62.0,12
HK.00557,20.0,21
HK.00558,2.0,9
HK.00559,53.0,59
HK.00560,38.0,39
HK.00563,32.0,48
HK.00564,20.0,18
HK.00565,96.0,96
HK.00567,94.0,63
HK.00568,50.0,25
HK.00570,18.0,22
HK.00571,42.0,48
HK.00572,48.0,53
HK.00573,54.0,71
HK.00574,3.0,29
HK.00575,76.0,55
HK.00576,46.0,35
HK.00579,29.0,27
HK.00580,6.0,3
HK.00581,35.0,42
HK.00582,48.0,84
HK.00583,31.0,12
HK.00585,97.0,17
HK.00586,20.0,15
HK.00587,8.0,34
HK.00588,36.0,37
HK.00590,44.0,32
HK.00591,50.0,65
HK.00595,96.0,78
HK.00596,3.0,8
HK.00598,72.0,79
HK.00599,29.0,33
HK.00600,,91
HK.00601,36.0,12
HK.00602,61.0,71
HK.00603,17.0,41
HK.00604,28.0,24
HK.00605,38.0,28
HK.00606,42.0,52
HK.00607,7.0,1
HK.00608,34.0,24
HK.00609,33.0,48
HK.00610,76.0,68
HK.00611,42.0,29
HK.00613,96.0,87
HK.00616,2.0,34
HK.00617,51.0,84
HK.00618,88.0,36
HK.00619,43.0,43
HK.00620,15.0,15
HK.00621,19.0,11
HK.00622,97.0,94
HK.00623,74.0,76
HK.00626,93.0,97
HK.00627,23.0,6
HK.00628,70.0,18
HK.00629,36.0,23
HK.00630,30.0,96
HK.00631,81.0,92
HK.00632,8.0,28
HK.00635,74.0,80
HK.00636,54.0,68
HK.00637,59.0,61
HK.00639,74.0,86
HK.00640,56.0,37
HK.00641,80.0,55
HK.00643,13.0,17
HK.00645,86.0,76
HK.00646,95.0,98
HK.00648,0.0,2
HK.00650,17.0,6
HK.00653,93.0,98
HK.00655,83.0,43
HK.00656,80.0,81
HK.00657,74.0,93
HK.00658,11.0,20
HK.00659,67.0,53
HK.00660,92.0,38
HK.00661,88.0,90
HK.00662,72.0,63
HK.00664,,13
HK.00666,13.0,9
HK.00667,30.0,35
HK.00669,84.0,51
HK.00670,15.0,12
HK.00672,21.0,28
HK.00673,5.0,5
HK.00674,21.0,53
HK.00675,57.0,47
HK.00676,68.0,62
HK.00677,79.0,84
HK.00679,97.0,2
HK.00681,42.0,44
HK.00682,35.0,36
HK.00683,47.0,34
HK.00684,30.0,56
HK.00685,53.0,49
HK.00686,16.0,20
HK.00687,84.0,90
HK.00688,46.0,23
HK.00689,26.0,16
HK.00690,17.0,79
HK.00691,5.0,28
HK.00693,59.0,54
HK.00694,21.0,32
HK.00695,77.0,29
HK.00696,49.0,67
HK.00697,18.0,7
HK.00698,22.0,78
HK.00700,39.0,49
HK.00701,10.0,27
HK.00702,65.0,59
HK.00703,20.0,33
HK.00704,47.0,59
HK.00707,65.0,59
HK.00708,65.0,59
HK.00709,61.0,63
HK.00710,37.0,44
HK.00711,72.0,64
HK.00712,11.0,23
HK.00713,28.0,19
HK.00716,24.0,37
HK.00717,27.0,62
HK.00718,50.0,70
HK.00719,43.0,32
HK.00720,77.0,24
HK.00722,43.0,24
HK.00723,82.0,89
HK.00725,81.0,52
HK.00726,18.0,7
HK.00727,9.0,7
HK.00728,49.0,56
HK.00730,61.0,67
HK.00731,86.0,18
HK.00732,40.0,41
HK.00733,15.0,9
HK.00736,3.0,24
HK.00737,76.0,77
HK.00738,88.0,88
HK.00743,35.0,10
HK.00745,98.0,46
HK.00746,52.0,71
HK.00747,39.0,65
HK.00750,27.0,23
HK.00751,42.0,19
HK.00752,43.0,34
HK.00753,16.0,20
HK.00754,49.0,59
HK.00755,15.0,24
HK.00756,93.0,97
HK.00757,23.0,24
HK.00759,42.0,34
HK.00760,15.0,17
HK.00762,22.0,25
HK.00763,33.0,26
HK.00764,7.0,33
HK.00765,26.0,91
HK.00767,56.0,86
HK.00769,65.0,59
HK.00771,60.0,70
HK.00772,15.0,29
HK.00775,18.0,30
HK.00776,1.0,5
HK.00777,61.0,81
HK.00780,9.0,8
HK.00784,97.0,56
HK.00788,44.0,50
HK.00789,8.0,6
HK.00794,91.0,93
HK.00797,90.0,91
HK.00798,23.0,41
HK.00799,70.0,44
HK.00800,,48
HK.00804,98.0,98
HK.00805,98.0,96
HK.00806,46.0,50
HK.00807,45.0,39
HK.00809,6.0,19
HK.00811,34.0,19
HK.00813,1.0,1
HK.00814,60.0,70
HK.00815,5.0,16
HK.00816,48.0,42
HK.00817,36.0,15
HK.00818,18.0,27
HK.00819,12.0,9
HK.00821,79.0,96
HK.00822,45.0,13
HK.00825,38.0,36
HK.00826,56.0,57
HK.00827,84.0,55
HK.00828,17.0,22
HK.00829,80.0,97
HK.00830,25.0,79
HK.00831,86.0,73
HK.00832,10.0,31
HK.00833,38.0,3
HK.00834,38.0,40
HK.00836,71.0,71
HK.00837,41.0,40
HK.00838,32.0,25
HK.00839,28.0,54
HK.00840,34.0,66
HK.00841,67.0,76
HK.00842,28.0,26
HK.00844,36.0,31
HK.00845,65.0,59
HK.00846,23.0,26
HK.00848,33.0,28
HK.00851,33.0,46
HK.00852,65.0,59
HK.00853,15.0,22
HK.00854,46.0,39
HK.00855,41.0,40
HK.00856,70.0,30
HK.00857,81.0,78
HK.00858,67.0,75
HK.00859,73.0,69
HK.00860,67.0,94
HK.00861,52.0,87
HK.00862,94.0,55
HK.00863,19.0,14
HK.00864,54.0,10
HK.00865,83.0,74
HK.00866,40.0,91
HK.00867,52.0,42
HK.00868,54.0,38
HK.00869,59.0,71
HK.00871,10.0,7
HK.00873,9.0,9
HK.00874,33.0,22
HK.00875,4.0,8
HK.00876,20.0,34
HK.00878,56.0,43
HK.00880,13.0,27
HK.00881,2.0,2
HK.00882,49.0,57
HK.00883,78.0,79
HK.00884,2.0,11
HK.00887,80.0,87
HK.00888,7.0,21
HK.00889,58.0,13
HK.00893,36.0,30
HK.00894,95.0,85
HK.00895,12.0,20
HK.00896,60.0,39
HK.00897,61.0,77
HK.00898,52.0,50
HK.00899,48.0,34
HK.00900,84.0,70
HK.00901,,72
HK.00902,58.0,47
HK.00907,47.0,59
HK.00909,3.0,4
HK.00910,92.0,97
HK.00911,77.0,2
HK.00912,67.0,62
HK.00914,31.0,37
HK.00915,72.0,94
HK.00916,32.0,45
HK.00917,3.0,30
HK.00918,96.0,71
HK.00919,49.0,48
HK.00921,59.0,50
HK.00922,40.0,55
HK.00923,42.0,36
HK.00924,68.0,82
HK.00926,57.0,50
HK.00927,30.0,36
HK.00928,93.0,97
HK.00929,34.0,24
HK.00931,44.0,76
HK.00932,51.0,75
HK.00933,11.0,30
HK.00934,68.0,74
HK.00936,88.0,52
HK.00938,40.0,45
HK.00939,84.0,83
HK.00941,67.0,63
HK.00943,30.0,28
HK.00945,84.0,61
HK.00947,70.0,72
HK.00948,74.0,80
HK.00950,42.0,73
HK.00951,31.0,16
HK.00952,27.0,57
HK.00953,21.0,28
HK.00954,18.0,11
HK.00956,51.0,77
HK.00959,65.0,59
HK.00960,9.0,7
HK.00966,80.0,71
HK.00968,18.0,32
HK.00969,71.0,95
HK.00970,34.0,91
HK.00974,46.0,63
HK.00975,71.0,90
HK.00976,65.0,59
HK.00978,42.0,42
HK.00979,80.0,87
HK.00980,69.0,91
HK.00981,50.0,14
HK.00983,88.0,96
HK.00984,35.0,76
HK.00986,4.0,13
HK.00987,92.0,86
HK.00989,22.0,17
HK.00990,21.0,42
HK.00991,77.0,81
HK.00992,96.0,88
HK.00993,24.0,31
HK.00994,26.0,16
HK.00995,82.0,72
HK.00997,51.0,84
HK.00998,83.0,86
HK.00999,71.0,85
HK.01000,12.0,4
HK.01001,52.0,36
HK.01002,69.0,79
HK.01003,31.0,37
HK.01004,16.0,92
HK.01005,60.0,43
HK.01007,65.0,59
HK.01008,37.0,28
HK.01009,83.0,70
HK.01010,41.0,97
HK.01011,7.0,63
HK.01013,82.0,41
HK.01020,89.0,89
HK.01021,,12
HK.01022,10.0,10
HK.01023,47.0,32
HK.01024,6.0,3
HK.01025,35.0,69
HK.01026,76.0,97
HK.01027,81.0,6
HK.01028,92.0,19
HK.01029,26.0,27
HK.01030,20.0,45
HK.01033,47.0,75
HK.01036,82.0,75
HK.01037,89.0,88
HK.01038,81.0,72
HK.01039,71.0,76
HK.01044,35.0,18
HK.01045,41.0,42
HK.01046,97.0,98
HK.01047,71.0,63
HK.01049,32.0,14
HK.01050,46.0,25
HK.01051,30.0,37
HK.01052,40.0,40
HK.01053,25.0,34
HK.01055,16.0,19
HK.01057,35.0,51
HK.01058,64.0,47
HK.01059,79.0,83
HK.01060,19.0,50
HK.01061,9.0,11
HK.01063,10.0,54
HK.01064,76.0,93
HK.01065,54.0,52
HK.01066,26.0,31
HK.01068,17.0,46
HK.01069,17.0,22
HK.01070,90.0,84
HK.01071,56.0,68
HK.01072,33.0,11
HK.01073,43.0,51
HK.01075,14.0,40
HK.01079,13.0,7
HK.01080,12.0,40
HK.01081,,25
HK.01082,18.0,29
HK.01083,41.0,37
HK.01084,64.0,38
HK.01085,68.0,34
HK.01086,80.0,93
HK.01087,93.0,91
HK.01088,79.0,76
HK.01090,30.0,49
HK.01091,48.0,69
HK.01093,77.0,77
HK.01094,47.0,70
HK.01097,56.0,53
HK.01098,36.0,67
HK.01099,40.0,25
HK.01100,57.0,33
HK.01101,65.0,59
HK.01102,94.0,85
HK.01104,82.0,93
HK.01105,47.0,71
HK.01107,33.0,59
HK.01108,13.0,37
HK.01109,50.0,15
HK.01110,26.0,9
HK.01111,63.0,75
HK.01112,90.0,93
HK.01113,77.0,64
HK.01114,17.0,48
HK.01115,47.0,70
HK.01116,39.0,50
HK.01117,87.0,93
HK.01118,79.0,76
HK.01119,33.0,92
HK.01120,17.0,17
HK.01121,1.0,15
HK.01122,8.0,5
HK.01123,82.0,89
HK.01124,6.0,45
HK.01125,21.0,33
HK.01126,27.0,46
HK.01127,61.0,62
HK.01128,59.0,54
HK.01129,14.0,59
HK.01130,37.0,11
HK.01132,88.0,88
HK.01133,66.0,21
HK.01134,44.0,14
HK.01137,32.0,44
HK.01138,92.0,95
HK.01141,2.0,0
HK.01142,8.0,69
HK.01145,58.0,44
HK.01146,88.0,62
HK.01147,27.0,14
HK.01148,44.0,36
HK.01150,9.0,40
HK.01152,12.0,9
HK.01153,35.0,14
HK.01156,91.0,79
HK.01157,28.0,13
HK.01159,59.0,27
HK.01161,87.0,43
HK.01162,85.0,88
HK.01163,52.0,27
HK.01164,12.0,7
HK.01165,65.0,59
HK.01166,62.0,97
HK.01167,53.0,90
HK.01168,86.0,90
HK.01170,51.0,73
HK.01171,78.0,78
HK.01172,63.0,92
HK.01173,67.0,74
HK.01176,13.0,91
HK.01177,57.0,86
HK.01179,60.0,64
HK.01180,89.0,53
HK.01181,13.0,56
HK.01182,69.0,73
HK.01183,34.0,28
HK.01184,94.0,89
HK.01186,49.0,48
HK.01187,,68
HK.01188,65.0,59
HK.01193,49.0,76
HK.01195,64.0,96
HK.01196,97.0,99
HK.01198,28.0,69
HK.01199,78.0,90
HK.01200,22.0,9
HK.01201,91.0,30
HK.01202,83.0,43
HK.01203,41.0,50
HK.01204,81.0,87
HK.01205,73.0,62
HK.01206,12.0,29
HK.01208,77.0,66
HK.01209,58.0,53
HK.01211,39.0,25
HK.01213,80.0,53
HK.01215,39.0,79
HK.01216,50.0,54
HK.01218,43.0,72
HK.01220,65.0,59
HK.01221,58.0,50
HK.01222,59.0,45
HK.01223,59.0,61
HK.01224,62.0,52
HK.01225,76.0,55
HK.01228,41.0,28
HK.01229,38.0,55
HK.01231,79.0,73
HK.01232,81.0,93
HK.01233,40.0,97
HK.01234,45.0,31
HK.01235,80.0,64
HK.01236,,5
HK.01237,70.0,80
HK.01238,14.0,13
HK.01239,16.0,9
HK.01240,62.0,71
HK.01241,75.0,94
HK.01243,43.0,43
HK.01244,8.0,85
HK.01245,87.0,89
HK.01247,5.0,22
HK.01250,18.0,43
HK.01251,18.0,16
HK.01252,44.0,59
HK.01253,19.0,76
HK.01255,95.0,8
HK.01257,48.0,47
HK.01258,82.0,83
HK.01259,51.0,26
HK.01260,36.0,39
HK.01262,87.0,72
HK.01265,33.0,54
HK.01268,1.0,2
HK.01269,85.0,93
HK.01270,52.0,37
HK.01271,4.0,31
HK.01272,72.0,79
HK.01273,88.0,82
HK.01274,3.0,4
HK.01276,16.0,10
HK.01277,86.0,82
HK.01278,48.0,72
HK.01280,88.0,98
HK.01281,47.0,43
HK.01282,51.0,93
HK.01283,78.0,87
HK.01284,92.0,94
HK.01285,93.0,96
HK.01286,87.0,26
HK.01288,80.0,78
HK.01289,51.0,48
HK.01290,67.0,63
HK.01292,13.0,37
HK.01293,65.0,59
HK.01298,80.0,71
HK.01299,67.0,69
HK.01300,98.0,97
HK.01301,29.0,37
HK.01302,31.0,39
HK.01303,20.0,14
HK.01304,47.0,39
HK.01305,80.0,84
HK.01308,91.0,91
HK.01310,49.0,30
HK.01312,81.0,89
HK.01313,16.0,25
HK.01314,84.0,81
HK.01315,16.0,44
HK.01316,46.0,71
HK.01317,10.0,26
HK.01318,12.0,22
HK.01319,79.0,71
HK.01321,83.0,75
HK.01323,80.0,25
HK.01326,52.0,59
HK.01327,96.0,90
HK.01328,31.0,19
HK.01330,79.0,84
HK.01332,80.0,72
HK.01333,6.0,31
HK.01334,43.0,9
HK.01335,52.0,75
HK.01336,60.0,56
HK.01338,38.0,56
HK.01339,62.0,85
HK.01340,69.0,20
HK.01341,2.0,33
HK.01343,92.0,95
HK.01345,70.0,50
HK.01346,58.0,49
HK.01347,86.0,5
HK.01348,81.0,49
HK.01349,51.0,61
HK.01351,6.0,3
HK.01354,52.0,94
HK.01355,90.0,84
HK.01357,16.0,27
HK.01358,31.0,43
HK.01359,27.0,34
HK.01361,49.0,62
HK.01362,90.0,54
HK.01364,64.0,56
HK.01368,25.0,54
HK.01370,42.0,95
HK.01371,5.0,30
HK.01372,79.0,76
HK.01373,41.0,38
HK.01375,32.0,41
HK.01376,25.0,59
HK.01378,30.0,34
HK.01379,10.0,52
HK.01380,43.0,2
HK.01382,29.0,43
HK.01384,,6
HK.01385,21.0,24
HK.01388,22.0,47
HK.01389,83.0,31
HK.01393,3.0,1
HK.01395,39.0,79
HK.01396,90.0,47
HK.01397,17.0,24
HK.01398,82.0,74
HK.01399,89.0,34
HK.01400,81.0,89
HK.01401,5.0,35
HK.01402,96.0,98
HK.01405,7.0,8
HK.01406,65.0,59
HK.01407,85.0,90
HK.01408,90.0,87
HK.01410,91.0,65
HK.01412,41.0,52
HK.01413,36.0,90
HK.01415,37.0,54
HK.01416,72.0,70
HK.01417,99.0,12
HK.01418,12.0,7
HK.01419,50.0,53
HK.01420,86.0,94
HK.01421,88.0,75
HK.01425,61.0,56
HK.01427,31.0,12
HK.01428,40.0,56
HK.01429,94.0,93
HK.01431,77.0,90
HK.01432,70.0,55
HK.01433,47.0,59
HK.01440,89.0,89
HK.01442,43.0,56
HK.01443,74.0,92
HK.01446,26.0,16
HK.01447,70.0,29
HK.01448,56.0,59
HK.01449,98.0,99
HK.01450,31.0,17
HK.01451,75.0,75
HK.01452,92.0,89
HK.01455,82.0,81
HK.01456,28.0,38
HK.01458,30.0,32
HK.01459,31.0,13
HK.01460,52.0,57
HK.01461,77.0,79
HK.01463,88.0,90
HK.01466,96.0,96
HK.01468,2.0,63
HK.01470,37.0,9
HK.01471,9.0,31
HK.01472,83.0,29
HK.01473,94.0,15
HK.01475,60.0,54
HK.01476,31.0,45
HK.01477,36.0,57
HK.01478,6.0,4
HK.01480,23.0,15
HK.01481,85.0,68
HK.01483,79.0,77
HK.01486,21.0,25
HK.01488,89.0,92
HK.01489,99.0,99
HK.01490,83.0,68
HK.01496,82.0,89
HK.01497,73.0,87
HK.01498,29.0,31
HK.01499,21.0,77
HK.01500,97.0,97
HK.01501,78.0,77
HK.01502,55.0,42
HK.01508,45.0,65
HK.01511,,13
HK.01513,25.0,11
HK.01515,45.0,44
HK.01516,22.0,51
HK.01518,3.0,9
HK.01519,58.0,47
HK.01520,46.0,95
HK.01521,62.0,40
HK.01522,26.0,32
HK.01523,64.0,28
HK.01525,66.0,62
HK.01526,63.0,17
HK.01527,75.0,93
HK.01528,32.0,43
HK.01529,94.0,98
HK.01530,27.0,43
HK.01532,87.0,83
HK.01536,95.0,98
HK.01538,92.0,84
HK.01539,46.0,40
HK.01540,93.0,94
HK.01541,10.0,24
HK.01542,16.0,51
HK.01543,30.0,65
HK.01545,92.0,81
HK.01546,75.0,13
HK.01547,67.0,75
HK.01548,96.0,98
HK.01549,17.0,47
HK.01551,51.0,40
HK.01552,86.0,82
HK.01553,72.0,80
HK.01555,56.0,89
HK.01556,33.0,30
HK.01557,90.0,22
HK.01559,27.0,39
HK.01560,96.0,98
HK.01561,60.0,93
HK.01563,32.0,50
HK.01565,56.0,24
HK.01566,99.0,99
HK.01568,57.0,64
HK.01569,21.0,47
HK.01570,97.0,75
HK.01571,62.0,44
HK.01572,29.0,31
HK.01575,29.0,47
HK.01576,73.0,73
HK.01577,76.0,64
HK.01578,53.0,53
HK.01579,72.0,42
HK.01580,79.0,74
HK.01581,71.0,20
HK.01582,89.0,94
HK.01583,53.0,53
HK.01585,30.0,17
HK.01586,22.0,16
HK.01587,27.0,22
HK.01588,33.0,81
HK.01591,27.0,22
HK.01592,48.0,16
HK.01593,54.0,84
HK.01596,7.0,69
HK.01597,92.0,46
HK.01598,65.0,59
HK.01599,37.0,47
HK.01600,47.0,63
HK.01601,51.0,39
HK.01606,71.0,78
HK.01608,1.0,2
HK.01609,,4
HK.01610,39.0,72
HK.01611,23.0,45
HK.01612,33.0,46
HK.01613,97.0,96
HK.01615,87.0,68
HK.01616,65.0,59
