code,rs_percentile_12m,rs_percentile_3m,rs_below_ma,rs_days_below_ma,rs_frac_below_ma
HK.00149,52.0,50,1,1,0.65
HK.00150,54.0,59,1,1,0.6
HK.00151,11.0,15,1,52,1.0
HK.00152,24.0,47,0,0,0.8
HK.00154,38.0,75,0,0,0.35
HK.00156,77.0,53,0,0,0.5
HK.00157,51.0,49,0,0,0.65
HK.00158,66.0,67,0,0,0.2
HK.00159,6.0,3,1,2,0.95
HK.00160,14.0,24,1,6,0.75
HK.00162,28.0,39,1,1,0.1
HK.00163,18.0,20,1,55,1.0
HK.00164,75.0,50,0,0,0.5
HK.00165,53.0,84,0,0,0.4
HK.00166,31.0,61,0,0,0.4
HK.00167,94.0,8,1,11,0.75
HK.00168,35.0,22,1,30,1.0
HK.00169,25.0,26,1,7,0.85
HK.00171,21.0,93,0,0,0.25
HK.00173,53.0,52,0,0,0.45
HK.00174,18.0,10,1,41,1.0
HK.00175,49.0,19,1,12,0.95
HK.00176,64.0,55,0,0,0.65
HK.00177,70.0,69,0,0,0.5
HK.00178,91.0,86,0,0,0.2
HK.00179,27.0,37,1,1,0.65
HK.00180,69.0,74,0,0,0.6
HK.00181,21.0,7,1,55,1.0
HK.00182,57.0,73,0,0,0.6
HK.00183,45.0,57,0,0,0.65
HK.00184,71.0,60,0,0,0.25
HK.00185,21.0,40,1,1,0.3
HK.00186,95.0,97,0,0,0.0
HK.00187,17.0,27,1,18,0.95
HK.00188,48.0,36,1,1,0.75
HK.00189,57.0,23,1,2,0.55
HK.00191,29.0,18,1,55,1.0
HK.00193,56.0,41,0,0,0.6
HK.00194,58.0,59,0,0,0.65
HK.00196,5.0,6,1,47,1.0
HK.00197,92.0,97,0,0,0.05
HK.00199,97.0,33,1,9,0.5
HK.00200,20.0,25,1,2,0.95
HK.00201,40.0,22,1,5,0.9
HK.00202,9.0,73,0,0,0.45
HK.00205,71.0,28,0,0,0.75
HK.00206,13.0,23,1,6,0.75
HK.00209,0.0,0,1,15,0.75
HK.00210,37.0,47,0,0,0.75
HK.00211,68.0,60,0,0,0.25
HK.00212,67.0,58,0,0,0.55
HK.00213,66.0,75,0,0,0.3
HK.00214,35.0,80,0,0,0.0
HK.00215,73.0,66,0,0,0.35
HK.00216,22.0,21,1,20,1.0
HK.00217,35.0,38,1,4,0.8
HK.00218,35.0,71,0,0,0.7
HK.00219,75.0,45,1,4,0.85
HK.00220,51.0,37,1,12,0.6
HK.00222,66.0,39,1,19,0.95
HK.00223,22.0,61,0,0,0.9
HK.00224,69.0,84,0,0,0.0
HK.00225,55.0,41,1,6,0.75
HK.00227,11.0,15,1,6,0.9
HK.00228,5.0,1,1,55,1.0
HK.00229,54.0,64,0,0,0.9
HK.00232,96.0,81,0,0,0.0
HK.00234,41.0,67,0,0,0.65
HK.00235,28.0,40,0,0,0.75
HK.00236,47.0,46,0,0,0.35
HK.00237,57.0,39,1,6,0.65
HK.00239,76.0,74,0,0,0.1
HK.00240,65.0,53,0,0,0.6
HK.00241,20.0,31,1,20,1.0
HK.00242,31.0,52,0,0,0.55
HK.00243,73.0,69,0,0,0.35
HK.00244,62.0,87,0,0,0.2
HK.00245,62.0,63,0,0,0.35
HK.00247,61.0,55,0,0,0.65
HK.00248,24.0,17,1,43,1.0
HK.00251,54.0,46,1,5,0.85
HK.00252,69.0,67,0,0,0.15
HK.00253,60.0,42,1,18,0.95
HK.00254,2.0,93,0,0,0.35
HK.00255,67.0,59,0,0,0.25
HK.00256,36.0,93,0,0,0.05
HK.00257,71.0,61,0,0,0.45
HK.00258,49.0,60,0,0,0.45
HK.00259,16.0,9,1,51,1.0
HK.00261,79.0,91,0,0,0.25
HK.00262,62.0,64,0,0,0.25
HK.00264,22.0,25,1,1,0.8
HK.00265,39.0,11,1,46,1.0
HK.00266,60.0,60,0,0,0.4
HK.00267,82.0,87,0,0,0.0
HK.00268,25.0,53,1,3,0.4
HK.00269,60.0,55,0,0,0.6
HK.00270,82.0,83,0,0,0.25
HK.00271,33.0,22,1,16,0.9
HK.00272,40.0,73,0,0,0.5
HK.00274,64.0,55,0,0,0.65
HK.00276,34.0,48,0,0,0.7
HK.00277,21.0,17,1,46,1.0
HK.00279,14.0,35,1,5,0.75
HK.00280,86.0,71,0,0,0.35
HK.00285,30.0,61,1,1,0.4
HK.00286,64.0,55,0,0,0.65
HK.00287,69.0,53,0,0,0.65
HK.00288,31.0,12,1,13,0.95
HK.00289,67.0,46,0,0,0.85
HK.00290,10.0,8,0,0,0.7
HK.00291,24.0,12,1,30,1.0
HK.00293,87.0,75,0,0,0.3
HK.00294,82.0,82,0,0,0.1
HK.00295,52.0,61,0,0,0.4
HK.00296,33.0,31,0,0,0.85
HK.00297,48.0,68,0,0,0.25
HK.00298,32.0,37,1,8,0.8
HK.00299,64.0,55,0,0,0.65
HK.00300,82.0,77,0,0,0.1
HK.00301,98.0,97,0,0,0.05
HK.00302,12.0,35,1,1,0.65
HK.00303,46.0,46,0,0,0.8
HK.00305,30.0,33,1,7,0.8
HK.00306,81.0,75,0,0,0.3
HK.00308,59.0,69,0,0,0.65
HK.00309,12.0,26,1,12,0.85
HK.00311,86.0,88,0,0,0.05
HK.00312,11.0,17,1,13,0.65
HK.00313,36.0,82,0,0,0.15
HK.00314,40.0,87,0,0,0.0
HK.00315,68.0,62,0,0,0.5
HK.00316,78.0,73,1,10,0.5
HK.00317,70.0,92,0,0,0.15
HK.00318,91.0,67,0,0,0.6
HK.00320,42.0,44,0,0,0.9
HK.00321,55.0,24,1,5,0.95
HK.00322,77.0,70,1,5,0.4
HK.00323,29.0,65,0,0,0.35
HK.00325,72.0,92,1,1,0.05
HK.00326,93.0,10,1,16,0.8
HK.00327,50.0,77,0,0,0.1
HK.00328,7.0,83,0,0,0.55
HK.00329,3.0,2,1,19,0.95
HK.00330,14.0,48,0,0,0.25
HK.00331,54.0,50,0,0,0.9
HK.00332,3.0,9,1,7,0.95
HK.00333,23.0,33,1,2,0.1
HK.00334,27.0,12,1,19,0.95
HK.00335,69.0,73,0,0,0.2
HK.00336,34.0,62,0,0,0.6
HK.00337,10.0,12,1,3,0.85
HK.00338,48.0,70,0,0,0.3
HK.00340,88.0,95,1,2,0.1
HK.00341,81.0,74,0,0,0.4
HK.00343,25.0,33,1,4,0.75
HK.00345,59.0,66,0,0,0.3
HK.00346,10.0,27,0,0,0.8
HK.00347,21.0,60,0,0,0.55
HK.00348,13.0,27,1,9,0.65
HK.00351,68.0,33,1,1,0.55
HK.00352,56.0,55,0,0,0.65
HK.00353,75.0,75,0,0,0.45
HK.00354,40.0,82,0,0,0.25
HK.00355,75.0,65,1,3,0.25
HK.00357,30.0,76,0,0,0.55
HK.00358,85.0,82,0,0,0.3
HK.00360,57.0,94,0,0,0.8
HK.00361,33.0,28,1,9,0.8
HK.00362,64.0,55,0,0,0.65
HK.00363,65.0,70,0,0,0.05
HK.00365,54.0,4,1,9,0.95
HK.00366,51.0,46,0,0,0.5
HK.00367,29.0,42,0,0,0.75
HK.00368,99.0,97,0,0,0.25
HK.00369,62.0,46,1,1,0.55
HK.00370,4.0,29,0,0,0.7
HK.00371,15.0,4,1,36,1.0
HK.00372,9.0,2,1,50,1.0
HK.00373,42.0,38,0,0,0.6
HK.00374,66.0,62,0,0,0.65
HK.00375,45.0,21,1,39,1.0
HK.00376,55.0,96,0,0,0.15
HK.00377,98.0,98,0,0,0.1
HK.00379,22.0,12,1,5,0.7
HK.00380,45.0,67,0,0,0.05
HK.00381,6.0,15,1,1,0.9
HK.00382,4.0,38,0,0,0.85
HK.00383,38.0,33,1,4,0.9
HK.00384,26.0,50,0,0,0.4
HK.00385,22.0,43,0,0,0.8
HK.00386,78.0,86,0,0,0.1
HK.00387,57.0,21,1,9,0.95
HK.00388,67.0,65,1,5,0.3
HK.00389,84.0,95,1,4,0.2
HK.00390,49.0,58,0,0,0.7
HK.00391,97.0,98,0,0,0.0
HK.00392,58.0,68,0,0,0.4
HK.00393,68.0,58,0,0,0.45
HK.00396,93.0,35,1,5,0.25
HK.00397,48.0,75,0,0,0.5
HK.00398,71.0,68,0,0,0.3
HK.00399,9.0,55,0,0,0.65
HK.00400,91.0,86,0,0,0.4
HK.00401,62.0,38,1,9,0.45
HK.00403,71.0,75,1,1,0.15
HK.00406,20.0,16,1,11,0.7
HK.00408,90.0,84,0,0,0.1
HK.00410,16.0,24,0,0,0.95
HK.00411,56.0,44,0,0,0.65
HK.00412,3.0,90,0,0,0.15
HK.00413,49.0,78,0,0,0.5
HK.00417,28.0,48,1,2,0.5
HK.00418,28.0,20,1,1,0.9
HK.00419,83.0,47,1,11,0.55
HK.00420,74.0,42,0,0,0.65
HK.00422,40.0,45,1,1,0.5
HK.00423,44.0,41,0,0,0.7
HK.00425,25.0,13,1,11,0.75
HK.00426,85.0,47,0,0,0.7
HK.00430,40.0,42,0,0,0.7
HK.00432,52.0,29,1,13,0.8
HK.00433,16.0,11,1,9,0.65
HK.00434,59.0,95,0,0,0.05
HK.00436,60.0,80,0,0,0.7
HK.00438,14.0,34,1,7,0.75
HK.00439,9.0,19,1,8,0.55
HK.00440,85.0,75,0,0,0.45
HK.00442,17.0,35,0,0,0.5
HK.00444,64.0,55,0,0,0.65
HK.00450,39.0,26,1,14,0.8
HK.00451,13.0,5,1,43,1.0
HK.00455,55.0,72,1,7,0.4
HK.00456,33.0,21,1,4,0.7
HK.00458,50.0,28,1,33,1.0
HK.00460,11.0,11,1,15,0.95
HK.00464,25.0,16,1,33,1.0
HK.00465,98.0,92,0,0,0.0
HK.00467,32.0,84,0,0,0.1
HK.00468,64.0,55,0,0,0.65
HK.00470,,11,1,8,0.75
HK.00471,2.0,9,0,0,0.65
HK.00472,40.0,57,0,0,0.1
HK.00474,96.0,94,0,0,0.0
HK.00475,17.0,5,0,0,0.9
HK.00476,74.0,95,0,0,0.0
HK.00480,52.0,32,1,6,0.95
HK.00482,10.0,8,1,31,1.0
HK.00483,19.0,30,1,4,0.4
HK.00484,41.0,34,1,6,0.65
HK.00485,53.0,25,1,4,0.6
HK.00486,16.0,32,0,0,0.8
HK.00487,17.0,32,1,19,0.95
HK.00488,74.0,52,0,0,0.75
HK.00491,42.0,78,0,0,0.4
HK.00493,17.0,34,0,0,0.6
HK.00496,4.0,23,0,0,0.6
HK.00497,29.0,11,1,52,1.0
HK.00498,16.0,55,0,0,0.65
HK.00499,91.0,86,0,0,0.2
HK.00500,58.0,69,1,1,0.3
HK.00505,74.0,83,0,0,0.45
HK.00506,74.0,87,0,0,0.3
HK.00508,26.0,19,1,54,1.0
HK.00509,64.0,55,0,0,0.65
HK.00510,61.0,15,1,31,1.0
HK.00511,27.0,19,1,18,0.9
HK.00512,24.0,31,1,12,0.75
HK.00513,56.0,80,0,0,0.35
HK.00515,56.0,55,0,0,0.65
HK.00517,78.0,88,0,0,0.0
HK.00518,23.0,10,1,50,1.0
HK.00519,47.0,31,1,5,0.85
HK.00520,4.0,33,1,9,0.45
HK.00521,15.0,14,1,2,0.9
HK.00522,91.0,32,0,0,0.7
HK.00524,97.0,66,0,0,0.4
HK.00525,79.0,81,0,0,0.25
HK.00526,58.0,12,1,3,0.65
HK.00527,85.0,88,0,0,0.0
HK.00528,78.0,77,0,0,0.7
HK.00529,39.0,32,1,4,0.6
HK.00532,39.0,26,0,0,0.7
HK.00533,50.0,40,0,0,0.95
HK.00535,12.0,61,0,0,0.4
HK.00536,78.0,65,0,0,0.4
HK.00538,60.0,49,0,0,0.85
HK.00540,84.0,77,0,0,0.35
HK.00542,84.0,89,0,0,0.1
HK.00543,35.0,19,1,5,0.8
HK.00544,6.0,15,1,5,0.85
HK.00546,16.0,32,1,9,0.85
HK.00547,20.0,14,1,19,0.95
HK.00548,65.0,70,0,0,0.5
HK.00550,97.0,7,1,34,1.0
HK.00551,48.0,44,1,1,0.7
HK.00552,55.0,48,0,0,0.8
HK.00553,19.0,30,1,7,0.95
HK.00554,45.0,59,0,0,0.65
HK.00556,68.0,33,1,10,0.6
HK.00557,17.0,17,1,48,1.0
HK.00558,3.0,14,1,17,0.9
HK.00559,44.0,55,0,0,0.65
HK.00560,37.0,36,0,0,0.85
HK.00563,29.0,41,0,0,0.7
HK.00564,26.0,29,1,23,1.0
HK.00565,96.0,96,0,0,0.1
HK.00567,95.0,69,0,0,0.55
HK.00568,44.0,18,0,0,0.8
HK.00570,18.0,22,1,39,1.0
HK.00571,43.0,59,0,0,0.5
HK.00572,43.0,37,1,10,0.55
HK.00573,45.0,51,0,0,0.55
HK.00574,3.0,26,0,0,0.85
HK.00575,82.0,52,1,21,1.0
HK.00576,50.0,41,1,9,0.75
HK.00579,30.0,27,1,48,1.0
HK.00580,8.0,4,1,17,0.9
HK.00581,41.0,63,1,1,0.45
HK.00582,56.0,92,1,6,0.45
HK.00583,36.0,18,1,17,0.85
HK.00585,97.0,20,1,7,0.5
HK.00586,22.0,18,1,47,1.0
HK.00587,9.0,35,0,0,0.6
HK.00588,42.0,43,0,0,0.2
HK.00590,52.0,40,1,9,0.7
HK.00591,44.0,52,0,0,0.6
HK.00595,96.0,79,0,0,0.15
HK.00596,4.0,20,1,17,0.9
HK.00598,71.0,82,0,0,0.1
HK.00599,29.0,33,1,5,0.7
HK.00600,,88,0,0,0.1
HK.00601,47.0,24,1,1,0.65
HK.00602,66.0,76,0,0,0.65
HK.00603,14.0,28,1,1,0.7
HK.00604,28.0,31,1,9,0.45
HK.00605,37.0,39,1,2,0.45
HK.00606,33.0,42,1,1,0.7
HK.00607,13.0,1,1,59,1.0
HK.00608,38.0,38,0,0,0.8
HK.00609,34.0,59,1,2,0.85
HK.00610,76.0,67,0,0,0.55
HK.00611,44.0,25,1,33,1.0
HK.00613,95.0,81,1,12,0.6
HK.00616,14.0,76,0,0,0.55
HK.00617,41.0,80,0,0,0.15
HK.00618,87.0,44,1,7,0.8
HK.00619,41.0,42,0,0,0.65
HK.00620,10.0,4,1,25,1.0
HK.00621,34.0,31,1,2,0.45
HK.00622,96.0,85,0,0,0.15
HK.00623,73.0,76,0,0,0.0
HK.00626,92.0,97,0,0,0.0
HK.00627,19.0,6,1,1,0.55
HK.00628,83.0,62,1,2,0.35
HK.00629,36.0,38,1,5,0.3
HK.00630,6.0,65,1,3,0.45
HK.00631,85.0,95,0,0,0.05
HK.00632,7.0,36,0,0,0.85
HK.00635,73.0,82,0,0,0.25
HK.00636,52.0,71,0,0,0.55
HK.00637,52.0,40,0,0,0.7
HK.00639,78.0,90,0,0,0.0
HK.00640,52.0,32,1,1,0.95
HK.00641,74.0,44,1,1,0.65
HK.00643,14.0,19,1,13,0.7
HK.00645,80.0,60,0,0,0.45
HK.00646,95.0,98,0,0,0.6
HK.00648,0.0,3,1,50,1.0
HK.00650,15.0,2,1,78,1.0
HK.00653,91.0,98,0,0,0.05
HK.00655,82.0,40,1,6,0.7
HK.00656,82.0,86,0,0,0.0
HK.00657,70.0,86,0,0,0.55
HK.00658,9.0,12,1,17,0.9
HK.00659,71.0,61,0,0,0.3
HK.00660,91.0,22,0,0,0.7
HK.00661,93.0,97,0,0,0.0
HK.00662,70.0,59,0,0,0.45
HK.00664,,13,1,65,1.0
HK.00666,17.0,10,1,19,0.95
HK.00667,20.0,25,1,2,0.8
HK.00669,84.0,48,1,12,0.65
HK.00670,24.0,17,1,25,1.0
HK.00672,16.0,23,1,16,0.8
HK.00673,6.0,4,1,18,0.95
HK.00674,19.0,47,0,0,0.75
HK.00675,56.0,48,1,3,0.8
HK.00676,66.0,60,0,0,0.65
HK.00677,77.0,79,0,0,0.35
HK.00679,97.0,18,0,0,0.5
HK.00681,51.0,70,0,0,0.7
HK.00682,39.0,38,0,0,0.85
HK.00683,50.0,44,1,9,0.75
HK.00684,36.0,61,0,0,0.65
HK.00685,59.0,44,0,0,0.45
HK.00686,13.0,16,1,32,1.0
HK.00687,83.0,82,0,0,0.25
HK.00688,48.0,30,1,9,0.5
HK.00689,31.0,9,1,13,0.95
HK.00690,18.0,42,0,0,0.85
HK.00691,5.0,27,1,5,0.4
HK.00693,62.0,49,0,0,0.8
HK.00694,18.0,31,1,11,0.9
HK.00695,81.0,36,1,17,0.85
HK.00696,50.0,69,0,0,0.3
HK.00697,22.0,9,1,17,0.9
HK.00698,37.0,91,0,0,0.05
HK.00700,33.0,30,1,23,1.0
HK.00701,11.0,20,0,0,0.9
HK.00702,64.0,55,0,0,0.65
HK.00703,35.0,63,0,0,0.55
HK.00704,49.0,55,0,0,0.65
HK.00707,64.0,55,0,0,0.65
HK.00708,64.0,55,0,0,0.65
HK.00709,58.0,51,0,0,0.55
HK.00710,39.0,43,1,2,0.5
HK.00711,72.0,69,0,0,0.6
HK.00712,14.0,41,0,0,0.8
HK.00713,31.0,25,0,0,0.9
HK.00716,28.0,45,0,0,0.8
HK.00717,29.0,66,0,0,0.4
HK.00718,51.0,73,0,0,0.6
HK.00719,43.0,31,1,25,1.0
HK.00720,84.0,50,1,1,0.35
HK.00722,41.0,21,1,7,0.5
HK.00723,79.0,89,0,0,0.0
HK.00725,77.0,37,0,0,0.65
HK.00726,23.0,10,1,9,0.7
HK.00727,6.0,4,1,8,0.95
HK.00728,47.0,64,0,0,0.15
HK.00730,56.0,39,1,1,0.7
HK.00731,79.0,26,1,15,0.75
HK.00732,37.0,39,0,0,0.7
HK.00733,15.0,11,1,16,0.8
HK.00736,4.0,41,0,0,0.3
HK.00737,76.0,78,0,0,0.0
HK.00738,88.0,91,0,0,0.0
HK.00743,31.0,8,1,1,0.65
HK.00745,98.0,78,0,0,0.8
HK.00746,50.0,46,1,1,0.95
HK.00747,67.0,88,0,0,0.45
HK.00750,26.0,23,1,23,1.0
HK.00751,43.0,19,1,19,0.95
HK.00752,46.0,40,1,17,0.9
HK.00753,23.0,25,1,25,1.0
HK.00754,46.0,55,0,0,0.65
HK.00755,18.0,20,1,3,0.5
HK.00756,91.0,97,0,0,0.2
HK.00757,28.0,46,0,0,0.65
HK.00759,40.0,26,1,41,1.0
HK.00760,13.0,12,1,4,0.95
HK.00762,21.0,22,0,0,0.95
HK.00763,32.0,25,1,18,0.9
HK.00764,7.0,31,0,0,0.8
HK.00765,12.0,58,0,0,0.4
HK.00767,57.0,90,0,0,0.2
HK.00769,64.0,55,0,0,0.65
HK.00771,59.0,68,0,0,0.35
HK.00772,14.0,25,1,2,0.55
HK.00775,19.0,40,1,5,0.55
HK.00776,1.0,5,1,6,0.9
HK.00777,47.0,66,1,1,0.45
HK.00780,9.0,9,1,23,1.0
HK.00784,98.0,49,0,0,0.35
HK.00788,42.0,51,0,0,0.8
HK.00789,4.0,1,1,33,1.0
HK.00794,92.0,94,0,0,0.05
HK.00797,92.0,91,0,0,0.4
HK.00798,12.0,12,1,11,0.65
HK.00799,66.0,37,1,3,0.85
HK.00800,,35,1,1,0.55
HK.00804,98.0,98,0,0,0.0
HK.00805,98.0,95,1,5,0.25
HK.00806,48.0,47,0,0,0.75
HK.00807,43.0,35,0,0,0.9
HK.00809,8.0,35,0,0,0.55
HK.00811,30.0,16,1,28,1.0
HK.00813,1.0,1,1,10,0.9
HK.00814,62.0,70,0,0,0.4
HK.00815,8.0,14,1,9,0.85
HK.00816,50.0,59,0,0,0.4
HK.00817,38.0,15,1,9,0.45
HK.00818,19.0,31,1,3,0.7
HK.00819,9.0,6,1,30,1.0
HK.00821,85.0,96,0,0,0.15
HK.00822,44.0,13,1,48,1.0
HK.00825,44.0,49,0,0,0.7
HK.00826,62.0,58,0,0,0.45
HK.00827,86.0,65,1,5,0.35
HK.00828,15.0,23,1,8,0.7
HK.00829,55.0,94,0,0,0.35
HK.00830,31.0,87,0,0,0.05
HK.00831,86.0,83,0,0,0.1
HK.00832,4.0,9,1,2,0.45
HK.00833,41.0,3,1,26,1.0
HK.00834,38.0,43,1,20,1.0
HK.00836,70.0,70,0,0,0.45
HK.00837,41.0,39,0,0,0.95
HK.00838,33.0,19,1,51,1.0
HK.00839,24.0,57,0,0,0.4
HK.00840,39.0,44,0,0,0.65
HK.00841,53.0,66,1,3,0.4
HK.00842,25.0,22,1,5,0.6
HK.00844,60.0,60,0,0,0.35
HK.00845,64.0,55,0,0,0.65
HK.00846,33.0,45,0,0,0.7
HK.00848,32.0,22,1,5,0.4
HK.00851,32.0,49,0,0,0.7
HK.00852,64.0,55,0,0,0.65
HK.00853,14.0,19,1,18,0.9
HK.00854,40.0,30,1,2,0.4
HK.00855,39.0,39,1,17,0.85
HK.00856,75.0,48,1,1,0.5
HK.00857,80.0,77,0,0,0.1
HK.00858,62.0,70,0,0,0.25
HK.00859,74.0,75,0,0,0.2
HK.00860,70.0,95,0,0,0.35
HK.00861,31.0,67,0,0,0.75
HK.00862,94.0,41,1,8,0.75
HK.00863,31.0,16,1,14,0.8
HK.00864,54.0,9,1,18,0.95
HK.00865,84.0,70,0,0,0.15
HK.00866,53.0,94,0,0,0.0
HK.00867,47.0,34,1,24,1.0
HK.00868,60.0,49,1,1,0.55
HK.00869,62.0,71,0,0,0.4
HK.00871,14.0,16,1,1,0.9
HK.00873,8.0,7,1,25,1.0
HK.00874,34.0,23,1,36,1.0
HK.00875,8.0,12,1,1,0.7
HK.00876,15.0,3,1,4,0.6
HK.00878,57.0,42,0,0,0.8
HK.00880,11.0,24,1,2,0.9
HK.00881,1.0,2,1,15,0.9
HK.00882,46.0,63,0,0,0.55
HK.00883,78.0,79,0,0,0.0
HK.00884,2.0,15,1,2,0.7
HK.00887,80.0,87,0,0,0.05
HK.00888,12.0,64,0,0,0.8
HK.00889,54.0,14,1,16,0.8
HK.00893,39.0,40,1,5,0.3
HK.00894,93.0,12,0,0,0.9
HK.00895,27.0,38,1,5,0.75
HK.00896,63.0,34,0,0,0.8
HK.00897,49.0,64,0,0,0.5
HK.00898,53.0,53,1,7,0.9
HK.00899,51.0,29,0,0,0.85
HK.00900,84.0,68,0,0,0.05
HK.00901,,85,0,0,0.2
HK.00902,58.0,46,0,0,0.75
HK.00907,44.0,55,0,0,0.65
HK.00909,4.0,8,1,40,1.0
HK.00910,88.0,96,1,1,0.6
HK.00911,82.0,3,1,39,1.0
HK.00912,63.0,52,0,0,0.55
HK.00914,33.0,44,0,0,0.8
HK.00915,72.0,95,0,0,0.65
HK.00916,34.0,45,0,0,0.7
HK.00917,3.0,32,1,3,0.45
HK.00918,97.0,96,1,14,0.75
HK.00919,46.0,45,0,0,0.8
HK.00921,57.0,50,0,0,0.65
HK.00922,36.0,48,0,0,0.6
HK.00923,49.0,37,0,0,0.7
HK.00924,77.0,79,0,0,0.2
HK.00926,54.0,46,1,6,0.6
HK.00927,30.0,59,0,0,0.85
HK.00928,93.0,98,0,0,0.0
HK.00929,22.0,13,1,10,0.8
HK.00931,51.0,83,0,0,0.15
