code,rs_percentile_12m,rs_percentile_3m
HK.01606,71.0,78
HK.01608,1.0,1
HK.01609,,2
HK.01610,35.0,60
HK.01611,23.0,69
HK.01612,30.0,35
HK.01613,97.0,96
HK.01615,87.0,71
HK.01616,65.0,57
HK.01617,78.0,3
HK.01618,24.0,35
HK.01620,93.0,97
HK.01621,91.0,91
HK.01622,42.0,23
HK.01623,86.0,88
HK.01626,98.0,91
HK.01627,18.0,12
HK.01628,18.0,15
HK.01629,83.0,85
HK.01630,97.0,4
HK.01631,95.0,42
HK.01632,14.0,52
HK.01633,97.0,85
HK.01635,29.0,37
HK.01636,14.0,57
HK.01637,96.0,95
HK.01638,2.0,4
HK.01640,1.0,29
HK.01641,,10
HK.01643,39.0,21
HK.01645,81.0,61
HK.01647,41.0,74
HK.01650,89.0,82
HK.01651,81.0,10
HK.01652,83.0,8
HK.01653,70.0,4
HK.01655,47.0,45
HK.01656,90.0,51
HK.01657,95.0,30
HK.01658,74.0,81
HK.01660,41.0,35
HK.01661,92.0,72
HK.01662,6.0,85
HK.01663,38.0,80
HK.01666,34.0,39
HK.01667,79.0,52
HK.01668,65.0,57
HK.01669,91.0,78
HK.01671,60.0,72
HK.01672,15.0,18
HK.01673,58.0,25
HK.01675,11.0,17
HK.01676,93.0,98
HK.01679,93.0,25
HK.01680,13.0,94
HK.01681,51.0,59
HK.01682,25.0,8
HK.01683,3.0,9
HK.01685,82.0,5
HK.01686,61.0,81
HK.01689,31.0,67
HK.01690,94.0,90
HK.01691,61.0,84
HK.01692,30.0,41
HK.01693,90.0,6
HK.01695,34.0,38
HK.01696,12.0,29
HK.01697,16.0,26
HK.01698,10.0,22
HK.01701,21.0,78
HK.01702,77.0,83
HK.01703,3.0,1
HK.01705,95.0,93
HK.01707,51.0,57
HK.01708,30.0,25
HK.01709,9.0,21
HK.01710,99.0,99
HK.01711,76.0,50
HK.01712,88.0,97
HK.01713,21.0,23
HK.01715,60.0,35
HK.01716,98.0,12
HK.01717,11.0,21
HK.01718,93.0,88
HK.01719,28.0,19
HK.01720,81.0,6
HK.01721,23.0,57
HK.01722,92.0,94
HK.01723,1.0,5
HK.01725,3.0,6
HK.01726,16.0,20
HK.01727,18.0,47
HK.01728,65.0,57
HK.01729,71.0,82
HK.01731,71.0,52
HK.01732,48.0,29
HK.01733,61.0,77
HK.01735,62.0,53
HK.01736,39.0,63
HK.01737,89.0,82
HK.01738,10.0,31
HK.01739,10.0,12
HK.01740,91.0,74
HK.01741,17.0,22
HK.01742,61.0,24
HK.01745,9.0,94
HK.01746,87.0,77
HK.01747,40.0,34
HK.01748,65.0,57
HK.01749,24.0,74
HK.01750,91.0,93
HK.01751,33.0,63
HK.01752,82.0,39
HK.01753,97.0,99
HK.01755,65.0,57
HK.01756,21.0,37
HK.01757,99.0,2
HK.01758,25.0,17
HK.01759,43.0,71
HK.01760,11.0,13
HK.01762,49.0,20
HK.01763,20.0,8
HK.01765,46.0,40
HK.01766,56.0,73
HK.01767,77.0,83
HK.01768,,36
HK.01769,5.0,22
HK.01771,21.0,42
HK.01772,12.0,11
HK.01773,3.0,3
HK.01775,58.0,63
HK.01776,72.0,62
HK.01777,0.0,0
HK.01778,34.0,67
HK.01779,,22
HK.01780,98.0,83
HK.01782,10.0,17
HK.01783,75.0,32
HK.01785,62.0,48
HK.01786,38.0,52
HK.01787,42.0,89
HK.01788,77.0,90
HK.01789,42.0,12
HK.01790,78.0,72
HK.01792,88.0,96
HK.01793,99.0,99
HK.01795,28.0,69
HK.01796,1.0,81
HK.01797,80.0,89
HK.01798,8.0,15
HK.01799,11.0,17
HK.01800,25.0,26
HK.01801,79.0,71
HK.01802,58.0,57
HK.01803,36.0,46
HK.01808,20.0,5
HK.01809,69.0,65
HK.01810,29.0,52
HK.01811,39.0,42
HK.01812,24.0,41
HK.01813,9.0,19
HK.01815,93.0,97
HK.01816,67.0,75
HK.01817,59.0,75
HK.01818,36.0,52
HK.01820,77.0,55
HK.01822,19.0,3
HK.01823,38.0,22
HK.01825,99.0,99
HK.01826,99.0,99
HK.01827,67.0,83
HK.01828,57.0,85
HK.01830,74.0,55
HK.01831,95.0,72
HK.01832,93.0,92
HK.01833,5.0,7
HK.01835,97.0,93
HK.01836,39.0,16
HK.01837,83.0,19
HK.01841,95.0,97
HK.01842,60.0,89
HK.01843,95.0,95
HK.01845,88.0,92
HK.01846,39.0,24
HK.01847,24.0,25
HK.01848,56.0,73
HK.01849,65.0,57
HK.01850,1.0,3
HK.01851,97.0,97
HK.01853,31.0,40
HK.01854,52.0,19
HK.01855,2.0,6
HK.01856,85.0,90
HK.01857,49.0,42
HK.01858,15.0,21
HK.01860,21.0,48
HK.01861,80.0,66
HK.01862,77.0,57
HK.01865,78.0,28
HK.01866,75.0,75
HK.01867,71.0,62
HK.01868,3.0,8
HK.01869,5.0,25
HK.01870,9.0,86
HK.01871,68.0,50
HK.01872,33.0,64
HK.01873,32.0,55
HK.01875,89.0,70
HK.01876,35.0,24
HK.01877,37.0,32
HK.01878,46.0,80
HK.01879,,9
HK.01880,26.0,31
HK.01882,35.0,18
HK.01883,61.0,45
HK.01884,68.0,68
HK.01888,95.0,75
HK.01889,6.0,79
HK.01890,33.0,54
HK.01891,84.0,85
HK.01894,86.0,95
HK.01895,18.0,51
HK.01896,18.0,17
HK.01897,62.0,34
HK.01898,69.0,62
HK.01899,48.0,32
HK.01900,8.0,13
HK.01901,4.0,7
HK.01903,76.0,22
HK.01905,87.0,89
HK.01906,93.0,96
HK.01907,24.0,38
HK.01908,36.0,8
HK.01909,42.0,23
HK.01910,33.0,30
HK.01911,48.0,91
HK.01912,98.0,98
HK.01913,56.0,35
HK.01915,65.0,57
HK.01916,52.0,61
HK.01917,42.0,38
HK.01918,5.0,43
HK.01919,84.0,77
HK.01920,12.0,5
HK.01921,21.0,15
HK.01925,74.0,50
HK.01927,94.0,93
HK.01928,25.0,24
HK.01929,47.0,31
HK.01930,36.0,10
HK.01931,2.0,6
HK.01932,26.0,14
HK.01933,62.0,16
HK.01935,44.0,64
HK.01936,82.0,69
HK.01937,22.0,22
HK.01938,15.0,30
HK.01939,4.0,48
HK.01940,87.0,85
HK.01941,95.0,94
HK.01942,2.0,38
HK.01943,93.0,92
HK.01945,53.0,34
HK.01947,88.0,73
HK.01948,40.0,53
HK.01949,70.0,90
HK.01950,29.0,54
HK.01951,56.0,63
HK.01952,22.0,36
HK.01953,98.0,80
HK.01955,74.0,71
HK.01957,88.0,73
HK.01958,4.0,14
HK.01959,98.0,97
HK.01960,86.0,89
HK.01961,7.0,57
HK.01962,80.0,79
HK.01963,77.0,78
HK.01965,48.0,44
HK.01966,24.0,51
HK.01967,21.0,53
HK.01968,56.0,44
HK.01969,5.0,23
HK.01970,70.0,62
HK.01971,39.0,34
HK.01972,80.0,77
HK.01973,15.0,16
HK.01975,87.0,91
HK.01977,73.0,71
HK.01978,14.0,8
HK.01979,14.0,9
HK.01980,74.0,86
HK.01981,31.0,70
HK.01982,34.0,38
HK.01983,71.0,37
HK.01985,90.0,9
HK.01986,81.0,85
HK.01987,83.0,52
HK.01988,61.0,78
HK.01989,,24
HK.01991,50.0,27
HK.01993,39.0,77
HK.01995,74.0,73
HK.01996,69.0,96
HK.01997,88.0,86
HK.01999,22.0,28
HK.02000,59.0,87
HK.02001,12.0,24
HK.02002,63.0,93
HK.02003,9.0,63
HK.02005,76.0,88
HK.02007,8.0,39
HK.02008,42.0,65
HK.02009,44.0,68
HK.02011,37.0,21
HK.02012,4.0,34
HK.02013,4.0,2
HK.02015,19.0,36
HK.02016,62.0,71
HK.02017,96.0,94
HK.02018,62.0,39
HK.02020,55.0,61
HK.02022,34.0,30
HK.02023,62.0,54
HK.02025,87.0,61
HK.02026,,17
HK.02028,99.0,98
HK.02030,52.0,54
HK.02031,89.0,87
HK.02033,17.0,27
HK.02038,28.0,12
HK.02039,38.0,33
HK.02048,81.0,98
HK.02050,31.0,19
HK.02051,25.0,79
HK.02057,57.0,20
HK.02068,21.0,30
HK.02076,57.0,66
HK.02078,70.0,66
HK.02080,67.0,85
HK.02086,68.0,68
HK.02088,65.0,57
HK.02096,64.0,36
HK.02097,9.0,11
HK.02098,23.0,72
HK.02099,93.0,95
HK.02100,8.0,6
HK.02101,72.0,70
HK.02102,86.0,84
HK.02105,7.0,36
HK.02107,92.0,78
HK.02108,84.0,34
HK.02110,14.0,7
HK.02111,60.0,87
HK.02112,11.0,80
HK.02113,98.0,99
HK.02116,79.0,50
HK.02119,53.0,54
HK.02120,74.0,90
HK.02121,13.0,19
HK.02122,5.0,1
HK.02125,25.0,65
HK.02126,51.0,87
HK.02127,65.0,57
HK.02128,13.0,5
HK.02129,92.0,90
HK.02130,60.0,63
HK.02131,65.0,57
HK.02132,81.0,25
HK.02135,48.0,70
HK.02136,77.0,45
HK.02137,13.0,19
HK.02138,72.0,93
HK.02139,87.0,73
HK.02142,60.0,40
HK.02145,3.0,16
HK.02146,91.0,86
HK.02147,76.0,92
HK.02149,33.0,70
HK.02150,23.0,35
HK.02152,71.0,84
HK.02153,52.0,79
HK.02155,29.0,23
HK.02156,66.0,60
HK.02157,33.0,33
HK.02158,11.0,5
HK.02159,79.0,68
HK.02160,5.0,78
HK.02161,14.0,21
HK.02162,85.0,50
HK.02163,65.0,57
HK.02165,30.0,30
HK.02166,92.0,29
HK.02167,86.0,94
HK.02168,43.0,80
HK.02169,32.0,82
HK.02170,19.0,41
HK.02171,21.0,13
HK.02172,23.0,24
HK.02175,43.0,27
HK.02176,4.0,11
HK.02177,60.0,69
HK.02178,96.0,83
HK.02179,55.0,47
HK.02180,51.0,49
HK.02181,39.0,74
HK.02182,75.0,89
HK.02185,2.0,2
HK.02186,19.0,17
HK.02187,36.0,21
HK.02188,2.0,4
HK.02189,79.0,69
HK.02190,62.0,76
HK.02192,34.0,36
HK.02193,92.0,86
HK.02195,11.0,26
HK.02196,55.0,71
HK.02197,71.0,74
HK.02198,90.0,92
HK.02199,84.0,87
HK.02202,17.0,28
HK.02203,7.0,4
HK.02205,22.0,14
HK.02208,22.0,14
HK.02209,66.0,87
HK.02210,35.0,66
HK.02211,62.0,93
HK.02212,74.0,65
HK.02215,20.0,67
HK.02216,7.0,66
HK.02218,88.0,92
HK.02219,63.0,41
HK.02221,33.0,61
HK.02222,44.0,40
HK.02223,40.0,33
HK.02225,98.0,96
HK.02226,86.0,94
HK.02227,94.0,91
HK.02228,37.0,40
HK.02230,43.0,54
HK.02231,3.0,94
HK.02232,74.0,71
HK.02233,39.0,76
HK.02235,46.0,39
HK.02236,72.0,78
HK.02237,11.0,17
HK.02238,27.0,68
HK.02239,88.0,66
HK.02245,73.0,87
HK.02246,8.0,24
HK.02250,10.0,89
HK.02251,24.0,17
HK.02252,50.0,38
HK.02255,2.0,1
HK.02256,18.0,10
HK.02257,8.0,22
HK.02258,87.0,26
HK.02259,,95
HK.02260,48.0,34
HK.02262,3.0,5
HK.02263,79.0,76
HK.02265,56.0,43
HK.02266,57.0,7
HK.02268,89.0,92
HK.02269,91.0,91
HK.02270,93.0,54
HK.02271,70.0,45
HK.02273,63.0,49
HK.02276,47.0,86
HK.02279,53.0,11
HK.02280,76.0,57
HK.02281,44.0,38
HK.02282,32.0,42
HK.02283,16.0,13
HK.02285,89.0,95
HK.02286,90.0,96
HK.02288,61.0,86
HK.02289,53.0,25
HK.02290,,90
HK.02291,43.0,52
HK.02293,26.0,37
HK.02295,95.0,96
HK.02297,8.0,6
HK.02298,43.0,28
HK.02299,84.0,70
HK.02302,24.0,13
HK.02306,52.0,53
HK.02307,33.0,72
HK.02309,40.0,65
HK.02310,97.0,85
HK.02313,18.0,13
HK.02314,80.0,48
HK.02315,92.0,80
HK.02317,81.0,80
HK.02318,55.0,50
HK.02319,82.0,64
HK.02320,97.0,98
HK.02321,76.0,50
HK.02322,8.0,8
HK.02325,4.0,2
HK.02326,61.0,57
HK.02327,43.0,34
HK.02328,73.0,83
HK.02329,31.0,64
HK.02330,84.0,32
HK.02331,23.0,20
HK.02333,9.0,12
HK.02336,69.0,27
HK.02337,54.0,65
HK.02338,85.0,19
HK.02339,97.0,87
HK.02340,52.0,43
HK.02342,3.0,15
HK.02343,92.0,91
HK.02347,68.0,68
HK.02348,46.0,50
HK.02349,83.0,81
HK.02350,67.0,69
HK.02352,19.0,70
HK.02355,20.0,16
HK.02356,87.0,81
HK.02357,33.0,41
HK.02358,86.0,90
HK.02359,93.0,88
HK.02360,63.0,81
HK.02361,51.0,8
HK.02362,65.0,57
HK.02363,9.0,3
HK.02367,27.0,18
HK.02368,55.0,76
HK.02369,6.0,3
HK.02370,95.0,84
HK.02371,20.0,25
HK.02372,96.0,33
HK.02373,37.0,54
HK.02376,43.0,71
HK.02377,43.0,34
HK.02378,60.0,42
HK.02380,39.0,37
HK.02381,97.0,97
HK.02382,59.0,83
HK.02383,46.0,49
HK.02385,52.0,36
HK.02386,47.0,74
HK.02388,87.0,77
HK.02389,70.0,54
HK.02390,43.0,38
HK.02391,23.0,32
HK.02392,37.0,36
HK.02393,13.0,69
HK.02396,,16
HK.02399,32.0,70
HK.02400,12.0,18
HK.02402,5.0,9
HK.02405,2.0,4
HK.02407,29.0,60
HK.02408,,84
HK.02409,76.0,79
HK.02410,2.0,0
HK.02411,42.0,35
HK.02415,15.0,76
HK.02416,83.0,25
HK.02418,63.0,61
HK.02419,49.0,80
HK.02420,93.0,97
HK.02421,44.0,41
HK.02422,95.0,18
HK.02423,58.0,45
HK.02425,52.0,55
HK.02427,96.0,91
HK.02429,29.0,29
HK.02431,0.0,0
HK.02432,8.0,6
HK.02433,53.0,69
HK.02436,96.0,43
HK.02438,18.0,28
HK.02439,23.0,2
HK.02440,4.0,26
HK.02442,99.0,98
HK.02443,7.0,6
HK.02450,95.0,94
HK.02451,91.0,94
HK.02453,5.0,29
HK.02455,75.0,74
HK.02457,86.0,83
HK.02458,85.0,87
HK.02459,21.0,89
HK.02460,38.0,47
HK.02465,19.0,19
HK.02469,1.0,3
HK.02473,1.0,22
HK.02476,,7
HK.02477,0.0,11
HK.02479,65.0,57
HK.02480,27.0,73
HK.02481,67.0,46
HK.02482,4.0,8
HK.02483,73.0,62
HK.02486,13.0,20
HK.02487,1.0,1
HK.02488,46.0,61
HK.02489,44.0,80
HK.02490,25.0,41
HK.02493,,24
HK.02495,5.0,4
HK.02496,13.0,21
HK.02497,44.0,12
HK.02498,5.0,3
HK.02499,58.0,45
HK.02500,7.0,50
HK.02501,93.0,96
HK.02502,75.0,67
HK.02503,43.0,76
HK.02505,15.0,62
HK.02506,27.0,47
HK.02507,58.0,68
HK.02508,15.0,28
HK.02509,54.0,55
HK.02510,94.0,96
HK.02511,68.0,76
HK.02512,34.0,44
HK.02513,,2
HK.02515,98.0,99
HK.02516,24.0,7
HK.02517,8.0,7
HK.02518,71.0,65
HK.02519,25.0,55
HK.02520,84.0,83
HK.02521,91.0,28
HK.02522,22.0,70
HK.02525,,47
HK.02526,,92
HK.02528,95.0,53
HK.02529,63.0,50
HK.02530,77.0,36
HK.02531,35.0,83
HK.02533,9.0,10
HK.02535,76.0,95
HK.02536,1.0,2
HK.02539,,11
HK.02540,21.0,73
HK.02543,,89
HK.02545,49.0,61
HK.02546,,88
HK.02549,49.0,73
HK.02550,39.0,68
HK.02551,11.0,27
HK.02552,36.0,46
HK.02553,,1
HK.02555,18.0,15
HK.02556,89.0,91
HK.02558,44.0,34
HK.02559,17.0,18
HK.02560,44.0,32
HK.02561,19.0,51
HK.02562,0.0,0
HK.02563,73.0,90
HK.02565,2.0,23
HK.02566,22.0,51
HK.02567,7.0,19
HK.02569,86.0,87
HK.02570,0.0,0
HK.02571,72.0,31
HK.02573,45.0,79
HK.02575,,1
HK.02576,62.0,10
HK.02577,8.0,21
HK.02579,,18
HK.02580,45.0,45
HK.02581,,71
HK.02582,0.0,0
HK.02583,,82
HK.02585,94.0,88
HK.02586,16.0,26
HK.02587,0.0,0
HK.02588,59.0,34
HK.02589,14.0,7
HK.02590,4.0,5
HK.02591,1.0,2
HK.02592,8.0,49
HK.02593,40.0,51
HK.02595,,6
HK.02596,69.0,61
HK.02597,93.0,76
HK.02598,7.0,14
HK.02600,51.0,65
HK.02601,53.0,61
HK.02602,69.0,83
HK.02603,36.0,51
HK.02605,13.0,46
HK.02607,57.0,33
HK.02608,53.0,57
HK.02609,9.0,26
HK.02610,11.0,36
HK.02611,70.0,73
HK.02613,70.0,51
HK.02616,43.0,71
HK.02617,0.0,8
HK.02618,33.0,13
HK.02619,,16
HK.02621,30.0,34
HK.02623,94.0,8
HK.02625,1.0,0
HK.02627,24.0,57
HK.02628,74.0,71
HK.02629,14.0,57
HK.02630,,88
HK.02631,58.0,9
HK.02632,,4
HK.02633,40.0,47
HK.02635,,29
HK.02637,,55
HK.02638,70.0,60
HK.02643,1.0,7
HK.02648,55.0,27
HK.02649,,57
HK.02650,,3
HK.02651,96.0,97
HK.02652,,1
HK.02655,,20
HK.02656,,4
HK.02657,,81
HK.02658,,51
HK.02659,,5
HK.02660,72.0,66
HK.02661,,3
HK.02663,82.0,9
HK.02665,,3
HK.02666,44.0,50
HK.02668,95.0,96
HK.02669,37.0,53
HK.02670,,1
HK.02671,,87
HK.02675,,28
HK.02676,,52
HK.02677,,20
HK.02678,67.0,16
HK.02680,28.0,23
HK.02682,41.0,68
HK.02683,71.0,49
HK.02685,,1
HK.02687,,98
HK.02688,50.0,82
HK.02689,49.0,8
HK.02691,,65
HK.02692,,5
HK.02693,,48
HK.02695,,6
HK.02696,43.0,29
HK.02698,,40
HK.02699,30.0,84
HK.02700,74.0,68
HK.02701,,11
HK.02706,,62
HK.02714,,82
HK.02715,,4
HK.02718,,1
HK.02720,,93
HK.02722,26.0,14
HK.02723,,84
HK.02726,,4
HK.02727,20.0,22
HK.02728,47.0,95
HK.02729,,82
HK.02738,95.0,99
HK.02768,,70
HK.02772,15.0,37
HK.02777,1.0,1
HK.02779,22.0,76
HK.02788,,60
HK.02789,80.0,30
HK.02798,68.0,88
HK.02799,24.0,70
HK.02858,7.0,6
HK.02863,94.0,77
HK.02865,4.0,1
HK.02866,45.0,67
HK.02869,63.0,55
HK.02877,78.0,83
HK.02878,11.0,15
HK.02880,37.0,46
HK.02881,89.0,53
HK.02882,22.0,33
HK.02883,73.0,79
HK.02885,86.0,83
HK.02886,77.0,82
HK.02888,89.0,78
HK.02889,,1
HK.02892,85.0,32
HK.02898,55.0,57
HK.02899,73.0,71
HK.03200,,26
HK.03268,,60
HK.03277,,82
HK.03288,41.0,14
HK.03296,,51
HK.03300,23.0,7
HK.03301,10.0,20
HK.03302,72.0,23
HK.03303,21.0,20
HK.03306,76.0,82
HK.03309,11.0,20
HK.03310,,13
HK.03311,52.0,63
HK.03313,12.0,40
HK.03315,28.0,29
HK.03316,56.0,33
HK.03317,,7
HK.03318,91.0,92
HK.03319,22.0,16
HK.03320,57.0,27
HK.03321,90.0,19
HK.03322,74.0,82
HK.03323,8.0,8
HK.03328,82.0,83
HK.03329,78.0,22
HK.03330,90.0,94
HK.03332,10.0,84
HK.03336,74.0,5
HK.03337,52.0,84
HK.03339,83.0,78
HK.03347,81.0,89
HK.03348,78.0,53
HK.03355,,84
HK.03360,67.0,61
HK.03363,75.0,74
HK.03366,27.0,18
HK.03368,36.0,8
HK.03369,71.0,75
HK.03377,5.0,13
HK.03378,,68
HK.03380,59.0,29
HK.03382,58.0,64
HK.03383,6.0,15
HK.03388,,39
HK.03389,94.0,93
HK.03390,54.0,65
HK.03393,33.0,6
HK.03395,29.0,41
HK.03396,93.0,92
HK.03398,16.0,1
HK.03399,31.0,24
HK.03600,90.0,77
HK.03601,11.0,5
HK.03603,89.0,74
HK.03606,52.0,51
HK.03613,27.0,21
HK.03616,26.0,20
HK.03618,71.0,52
HK.03623,24.0,73
HK.03625,,5
HK.03626,13.0,83
HK.03628,73.0,84
HK.03633,52.0,75
HK.03636,,70
HK.03638,1.0,0
HK.03639,33.0,95
HK.03650,2.0,2
HK.03658,44.0,21
HK.03660,3.0,1
HK.03662,61.0,73
HK.03666,32.0,57
HK.03668,72.0,77
HK.03669,25.0,66
HK.03677,6.0,6
HK.03678,18.0,42
HK.03680,80.0,69
HK.03681,25.0,40
HK.03683,4.0,14
HK.03686,21.0,14
HK.03688,7.0,3
HK.03689,74.0,76
HK.03690,45.0,24
HK.03692,68.0,74
HK.03696,,91
HK.03698,85.0,64
HK.03699,83.0,87
HK.03700,16.0,7
HK.03708,66.0,82
HK.03709,19.0,15
HK.03718,69.0,53
HK.03728,61.0,54
HK.03737,68.0,79
HK.03738,36.0,91
HK.03750,44.0,6
HK.03759,92.0,90
HK.03768,5.0,5
HK.03773,87.0,35
HK.03774,98.0,96
HK.03778,61.0,61
HK.03788,73.0,91
HK.03789,95.0,88
HK.03798,69.0,72
HK.03800,25.0,74
HK.03808,83.0,60
HK.03813,46.0,73
HK.03816,98.0,98
HK.03818,14.0,24
HK.03822,46.0,55
HK.03828,51.0,71
HK.03830,94.0,51
HK.03833,72.0,86
HK.03836,14.0,14
HK.03838,71.0,78
HK.03839,83.0,43
HK.03848,50.0,27
HK.03858,75.0,60
HK.03860,70.0,69
HK.03866,82.0,79
HK.03868,17.0,24
HK.03869,29.0,56
HK.03877,80.0,82
HK.03878,43.0,17
HK.03880,24.0,11
HK.03881,,77
HK.03882,20.0,33
HK.03883,9.0,34
HK.03886,17.0,10
HK.03887,,62
HK.03888,54.0,48
HK.03889,20.0,87
HK.03893,95.0,87
HK.03896,31.0,22
HK.03898,26.0,11
HK.03899,51.0,45
HK.03900,15.0,6
HK.03903,65.0,57
HK.03908,69.0,40
HK.03913,13.0,21
HK.03918,25.0,27
HK.03919,86.0,97
HK.03928,96.0,74
HK.03931,10.0,15
HK.03933,22.0,20
HK.03938,94.0,26
HK.03939,92.0,95
HK.03958,52.0,67
HK.03963,13.0,13
HK.03968,75.0,76
HK.03969,54.0,43
HK.03978,15.0,6
HK.03983,35.0,25
HK.03986,,7
HK.03988,87.0,85
HK.03989,54.0,51
HK.03990,16.0,29
HK.03991,9.0,16
HK.03993,50.0,29
HK.03996,42.0,40
HK.03997,85.0,1
HK.03998,70.0,47
HK.03999,59.0,72
HK.06030,51.0,28
HK.06031,,35
HK.06033,37.0,51
HK.06036,94.0,20
HK.06038,92.0,94
HK.06049,45.0,48
HK.06051,6.0,13
HK.06055,31.0,69
HK.06058,80.0,63
HK.06060,24.0,40
HK.06063,97.0,81
HK.06066,54.0,50
HK.06068,17.0,26
HK.06069,16.0,10
HK.06078,52.0,65
HK.06080,42.0,15
HK.06082,,13
HK.06083,87.0,45
HK.06086,4.0,28
HK.06088,50.0,30
HK.06090,,69
HK.06093,42.0,21
HK.06098,53.0,43
HK.06099,57.0,45
HK.06100,31.0,69
HK.06108,57.0,79
HK.06110,2.0,2
HK.06113,12.0,19
HK.06117,41.0,37
HK.06118,40.0,69
HK.06119,55.0,57
HK.06123,54.0,21
HK.06127,85.0,44
HK.06128,9.0,64
HK.06133,77.0,57
HK.06136,90.0,48
HK.06138,46.0,52
HK.06158,69.0,83
HK.06160,82.0,74
HK.06162,0.0,0
HK.06163,96.0,95
HK.06166,,91
HK.06168,6.0,24
HK.06169,34.0,53
HK.06178,39.0,42
HK.06181,14.0,66
HK.06182,88.0,95
HK.06185,36.0,76
HK.06186,21.0,9
HK.06188,19.0,10
HK.06189,65.0,57
HK.06190,86.0,52
HK.06193,89.0,72
HK.06196,35.0,59
HK.06198,79.0,85
HK.06199,49.0,48
HK.06600,,2
HK.06601,70.0,65
HK.06603,1.0,4
HK.06608,10.0,12
HK.06609,79.0,86
HK.06610,9.0,81
HK.06611,65.0,57
HK.06613,37.0,27
HK.06616,90.0,90
HK.06618,23.0,27
HK.06622,32.0,40
HK.06623,65.0,57
HK.06626,55.0,79
HK.06628,2.0,11
HK.06633,79.0,84
HK.06636,,8
HK.06639,57.0,57
HK.06651,,12
HK.06655,76.0,86
HK.06656,,44
HK.06657,37.0,21
HK.06658,,81
HK.06660,9.0,55
HK.06661,67.0,54
HK.06663,54.0,39
HK.06666,73.0,88
HK.06667,66.0,55
HK.06668,76.0,81
HK.06669,7.0,19
HK.06675,,63
HK.06676,20.0,53
HK.06677,30.0,47
HK.06680,28.0,23
HK.06681,1.0,5
HK.06682,18.0,27
HK.06683,6.0,3
HK.06686,39.0,28
HK.06687,,32
HK.06690,50.0,62
HK.06693,87.0,91
HK.06696,97.0,57
HK.06698,38.0,51
HK.06699,89.0,82
HK.06805,75.0,32
HK.06806,43.0,49
HK.06808,33.0,53
HK.06809,,26
HK.06810,,27
HK.06811,88.0,88
HK.06812,78.0,60
HK.06816,68.0,49
HK.06818,39.0,29
HK.06820,35.0,33
HK.06821,94.0,95
HK.06822,61.0,64
HK.06823,75.0,68
HK.06826,33.0,62
HK.06828,61.0,84
HK.06829,88.0,95
HK.06830,32.0,44
HK.06831,29.0,4
HK.06833,32.0,42
HK.06838,63.0,80
HK.06839,10.0,10
HK.06855,15.0,17
HK.06858,53.0,63
HK.06860,11.0,13
HK.06862,25.0,14
HK.06865,13.0,13
HK.06866,51.0,44
HK.06868,58.0,53
HK.06869,95.0,86
HK.06871,,37
HK.06872,,1
HK.06877,9.0,25
HK.06878,65.0,57
HK.06881,42.0,65
HK.06882,71.0,48
HK.06883,63.0,57
HK.06885,9.0,16
HK.06886,66.0,62
HK.06887,48.0,69
HK.06888,19.0,7
HK.06889,66.0,71
HK.06890,95.0,97
HK.06893,83.0,92
HK.06896,10.0,1
HK.06898,76.0,55
HK.06899,72.0,57
HK.06908,6.0,2
HK.06909,10.0,15
HK.06911,51.0,65
HK.06913,3.0,4
HK.06918,25.0,15
HK.06919,30.0,42
HK.06922,4.0,2
HK.06928,32.0,43
HK.06929,61.0,49
HK.06933,92.0,24
HK.06936,45.0,28
HK.06938,,60
HK.06939,85.0,13
HK.06955,2.0,1
HK.06958,31.0,38
HK.06959,12.0,29
HK.06960,3.0,5
HK.06963,75.0,80
HK.06966,83.0,80
HK.06968,54.0,9
HK.06969,49.0,81
HK.06978,1.0,21
HK.06979,47.0,35
HK.06980,,95
HK.06988,10.0,81
HK.06989,15.0,35
HK.06990,74.0,32
HK.06993,87.0,89
HK.06996,29.0,15
HK.06998,,29
HK.06999,65.0,57
HK.07489,,1
HK.07618,,71
HK.07630,,4
HK.07666,,87
HK.07688,,89
HK.09600,12.0,22
HK.09606,22.0,27
HK.09608,44.0,80
HK.09609,,26
HK.09611,,27
HK.09616,48.0,64
HK.09618,53.0,33
HK.09626,19.0,17
HK.09633,45.0,33
HK.09636,26.0,42
HK.09638,83.0,70
HK.09639,43.0,43
HK.09658,29.0,19
HK.09660,13.0,23
HK.09663,6.0,24
HK.09668,56.0,70
HK.09669,10.0,27
HK.09676,16.0,20
HK.09677,76.0,80
HK.09678,1.0,15
HK.09680,37.0,65
HK.09686,73.0,87
HK.09688,86.0,87
HK.09689,62.0,3
HK.09690,35.0,50
HK.09696,14.0,18
HK.09698,42.0,24
HK.09699,41.0,78
HK.09857,63.0,82
HK.09858,79.0,81
HK.09860,36.0,71
HK.09863,30.0,29
HK.09866,14.0,5
HK.09868,9.0,9
HK.09869,55.0,2
HK.09876,46.0,91
HK.09877,46.0,38
HK.09878,33.0,15
HK.09879,82.0,61
HK.09880,19.0,12
HK.09881,81.0,57
HK.09882,59.0,20
HK.09885,29.0,40
HK.09886,49.0,30
HK.09887,55.0,11
HK.09888,28.0,12
HK.09889,55.0,37
HK.09890,14.0,23
HK.09893,89.0,29
HK.09896,6.0,5
HK.09898,21.0,17
HK.09899,7.0,5
HK.09900,83.0,18
HK.09901,80.0,81
HK.09903,,5
HK.09906,62.0,57
HK.09908,59.0,34
HK.09909,30.0,21
