code,rs_percentile_12m,rs_percentile_3m
HK.00611,44.0,34
HK.00613,96.0,86
HK.00616,2.0,18
HK.00617,42.0,75
HK.00618,82.0,16
HK.00619,37.0,27
HK.00620,4.0,13
HK.00621,36.0,13
HK.00622,97.0,87
HK.00623,73.0,68
HK.00626,92.0,96
HK.00627,79.0,93
HK.00628,68.0,4
HK.00629,64.0,67
HK.00630,14.0,82
HK.00631,72.0,63
HK.00632,9.0,17
HK.00635,73.0,81
HK.00636,51.0,63
HK.00637,56.0,58
HK.00639,76.0,85
HK.00640,60.0,45
HK.00641,75.0,43
HK.00643,21.0,21
HK.00645,87.0,64
HK.00646,93.0,98
HK.00648,0.0,1
HK.00650,10.0,8
HK.00653,90.0,96
HK.00655,85.0,51
HK.00656,79.0,76
HK.00657,88.0,96
HK.00658,14.0,31
HK.00659,71.0,46
HK.00660,91.0,39
HK.00661,91.0,85
HK.00662,66.0,47
HK.00664,,13
HK.00666,11.0,10
HK.00667,23.0,33
HK.00669,82.0,44
HK.00670,16.0,11
HK.00672,12.0,12
HK.00673,8.0,20
HK.00674,27.0,85
HK.00675,55.0,39
HK.00676,67.0,60
HK.00677,74.0,77
HK.00679,97.0,25
HK.00681,50.0,61
HK.00682,42.0,48
HK.00683,44.0,26
HK.00684,29.0,52
HK.00685,50.0,58
HK.00686,7.0,4
HK.00687,83.0,86
HK.00688,66.0,40
HK.00689,25.0,15
HK.00690,14.0,60
HK.00691,7.0,65
HK.00693,60.0,66
HK.00694,24.0,24
HK.00695,70.0,25
HK.00696,54.0,66
HK.00697,20.0,14
HK.00698,37.0,89
HK.00700,40.0,59
HK.00701,7.0,33
HK.00702,62.0,55
HK.00703,28.0,18
HK.00704,87.0,55
HK.00707,62.0,55
HK.00708,62.0,55
HK.00709,55.0,49
HK.00710,50.0,76
HK.00711,74.0,72
HK.00712,23.0,76
HK.00713,26.0,30
HK.00716,19.0,19
HK.00717,13.0,15
HK.00718,41.0,74
HK.00719,51.0,48
HK.00720,73.0,17
HK.00722,56.0,49
HK.00723,78.0,72
HK.00725,81.0,66
HK.00726,40.0,71
HK.00727,9.0,15
HK.00728,51.0,43
HK.00730,64.0,68
HK.00731,83.0,20
HK.00732,33.0,34
HK.00733,17.0,11
HK.00736,14.0,93
HK.00737,77.0,79
HK.00738,82.0,76
HK.00743,26.0,5
HK.00745,98.0,16
HK.00746,52.0,50
HK.00747,48.0,77
HK.00750,25.0,28
HK.00751,19.0,5
HK.00752,41.0,36
HK.00753,21.0,26
HK.00754,45.0,55
HK.00755,37.0,14
HK.00756,93.0,98
HK.00757,18.0,32
HK.00759,38.0,31
HK.00760,12.0,28
HK.00762,21.0,24
HK.00763,37.0,31
HK.00764,4.0,20
HK.00765,20.0,82
HK.00767,48.0,62
HK.00769,62.0,55
HK.00771,53.0,44
HK.00772,24.0,62
HK.00775,24.0,30
HK.00776,1.0,11
HK.00777,58.0,77
HK.00780,9.0,10
HK.00784,98.0,39
HK.00788,42.0,47
HK.00789,8.0,20
HK.00794,91.0,85
HK.00797,89.0,41
HK.00798,20.0,14
HK.00799,70.0,50
HK.00800,,68
HK.00804,98.0,98
HK.00805,99.0,92
HK.00806,43.0,45
HK.00807,42.0,40
HK.00809,11.0,34
HK.00811,41.0,24
HK.00813,1.0,1
HK.00814,59.0,66
HK.00815,6.0,10
HK.00816,53.0,52
HK.00817,54.0,24
HK.00818,17.0,21
HK.00819,11.0,9
HK.00821,79.0,87
HK.00822,41.0,14
HK.00825,38.0,52
HK.00826,52.0,52
HK.00827,71.0,22
HK.00828,15.0,30
HK.00829,81.0,97
HK.00830,32.0,63
HK.00831,85.0,76
HK.00832,10.0,59
HK.00833,29.0,3
HK.00834,33.0,17
HK.00836,71.0,68
HK.00837,35.0,31
HK.00838,33.0,24
HK.00839,30.0,70
HK.00840,16.0,15
HK.00841,38.0,62
HK.00842,26.0,17
HK.00844,44.0,30
HK.00845,62.0,55
HK.00846,26.0,42
HK.00848,32.0,30
HK.00851,59.0,87
HK.00852,87.0,93
HK.00853,16.0,39
HK.00854,39.0,27
HK.00855,35.0,30
HK.00856,69.0,41
HK.00857,77.0,50
HK.00858,71.0,77
HK.00859,82.0,85
HK.00860,58.0,90
HK.00861,79.0,95
HK.00862,91.0,17
HK.00863,19.0,12
HK.00864,31.0,6
HK.00865,83.0,80
HK.00866,55.0,80
HK.00867,46.0,40
HK.00868,51.0,26
HK.00869,55.0,62
HK.00871,18.0,22
HK.00873,13.0,22
HK.00874,32.0,30
HK.00875,2.0,1
HK.00876,33.0,41
HK.00878,54.0,39
HK.00880,16.0,35
HK.00881,1.0,2
HK.00882,50.0,62
HK.00883,75.0,65
HK.00884,3.0,13
HK.00887,72.0,59
HK.00888,5.0,27
HK.00889,49.0,12
HK.00893,42.0,34
HK.00894,95.0,81
HK.00895,20.0,40
HK.00896,68.0,45
HK.00897,75.0,91
HK.00898,46.0,20
HK.00899,86.0,94
HK.00900,83.0,68
HK.00901,,51
HK.00902,60.0,50
HK.00907,45.0,55
HK.00909,3.0,3
HK.00910,82.0,94
HK.00911,60.0,2
HK.00912,69.0,70
HK.00914,27.0,24
HK.00915,55.0,87
HK.00916,32.0,33
HK.00917,3.0,13
HK.00918,95.0,4
HK.00919,46.0,41
HK.00921,57.0,47
HK.00922,32.0,45
HK.00923,37.0,44
HK.00924,59.0,79
HK.00926,51.0,36
HK.00927,30.0,62
HK.00928,93.0,97
HK.00929,40.0,36
HK.00931,46.0,84
HK.00932,65.0,78
HK.00933,15.0,84
HK.00934,57.0,59
HK.00936,80.0,58
HK.00938,44.0,52
HK.00939,84.0,78
HK.00941,67.0,53
HK.00943,60.0,88
HK.00945,83.0,71
HK.00947,57.0,71
HK.00948,79.0,89
HK.00950,47.0,80
HK.00951,33.0,17
HK.00952,28.0,64
HK.00953,9.0,7
HK.00954,14.0,8
HK.00956,49.0,62
HK.00959,62.0,55
HK.00960,16.0,14
HK.00966,80.0,65
HK.00968,20.0,19
HK.00969,74.0,93
HK.00970,40.0,90
HK.00974,39.0,64
HK.00975,70.0,72
HK.00976,62.0,55
HK.00978,49.0,62
HK.00979,88.0,95
HK.00980,68.0,77
HK.00981,47.0,19
HK.00983,90.0,97
HK.00984,32.0,81
HK.00986,0.0,0
HK.00987,91.0,82
HK.00989,18.0,34
HK.00990,42.0,80
HK.00991,75.0,75
HK.00992,97.0,94
HK.00993,33.0,61
HK.00994,50.0,74
HK.00995,77.0,42
HK.00997,47.0,86
HK.00998,82.0,81
HK.00999,78.0,89
HK.01000,21.0,20
HK.01001,44.0,27
HK.01002,58.0,45
HK.01003,58.0,86
HK.01004,23.0,96
HK.01005,47.0,30
HK.01007,62.0,55
HK.01008,48.0,61
HK.01009,76.0,49
HK.01010,22.0,97
HK.01011,9.0,36
HK.01013,87.0,73
HK.01020,86.0,80
HK.01021,,23
HK.01022,13.0,18
HK.01023,47.0,37
HK.01024,6.0,9
HK.01025,21.0,40
HK.01026,90.0,98
HK.01027,79.0,17
HK.01028,92.0,17
HK.01029,27.0,29
HK.01030,34.0,79
HK.01033,46.0,60
HK.01036,80.0,76
HK.01037,88.0,88
HK.01038,78.0,69
HK.01039,78.0,84
HK.01044,35.0,23
HK.01045,39.0,40
HK.01046,98.0,99
HK.01047,64.0,59
HK.01049,19.0,13
HK.01050,51.0,73
HK.01051,13.0,7
HK.01052,36.0,29
HK.01053,28.0,43
HK.01055,20.0,18
HK.01057,44.0,53
HK.01058,45.0,23
HK.01059,73.0,62
HK.01060,18.0,32
HK.01061,9.0,19
HK.01063,9.0,29
HK.01064,52.0,75
HK.01065,53.0,42
HK.01066,30.0,48
HK.01068,15.0,37
HK.01069,24.0,14
HK.01070,90.0,80
HK.01071,56.0,51
HK.01072,28.0,10
HK.01073,53.0,53
HK.01075,13.0,37
HK.01079,11.0,12
HK.01080,8.0,13
HK.01081,,6
HK.01082,13.0,17
HK.01083,40.0,33
HK.01084,61.0,47
HK.01085,52.0,20
HK.01086,85.0,95
HK.01087,94.0,96
HK.01088,77.0,67
HK.01090,32.0,60
HK.01091,52.0,75
HK.01093,84.0,86
HK.01094,37.0,39
HK.01097,51.0,60
HK.01098,33.0,57
HK.01099,35.0,28
HK.01100,57.0,39
HK.01101,62.0,55
HK.01102,92.0,26
HK.01104,86.0,93
HK.01105,52.0,78
HK.01107,25.0,55
HK.01108,13.0,34
HK.01109,65.0,23
HK.01110,36.0,25
HK.01111,61.0,74
HK.01112,91.0,94
HK.01113,76.0,57
HK.01114,34.0,53
HK.01115,72.0,91
HK.01116,44.0,49
HK.01117,88.0,89
HK.01118,76.0,74
HK.01119,23.0,52
HK.01120,17.0,20
HK.01121,2.0,9
HK.01122,8.0,7
HK.01123,84.0,87
HK.01124,5.0,42
HK.01125,22.0,37
HK.01126,29.0,28
HK.01127,58.0,60
HK.01128,57.0,35
HK.01129,9.0,55
HK.01130,12.0,2
HK.01132,81.0,41
HK.01133,52.0,16
HK.01134,22.0,8
HK.01137,29.0,43
HK.01138,90.0,90
HK.01141,2.0,1
HK.01142,10.0,45
HK.01145,39.0,13
HK.01146,83.0,21
HK.01147,13.0,7
HK.01148,39.0,42
HK.01150,5.0,42
HK.01152,5.0,7
HK.01153,59.0,45
HK.01156,90.0,70
HK.01157,23.0,4
HK.01159,67.0,39
HK.01161,86.0,49
HK.01162,84.0,86
HK.01163,72.0,48
HK.01164,24.0,9
HK.01165,62.0,55
HK.01166,59.0,96
HK.01167,61.0,86
HK.01168,82.0,74
HK.01170,37.0,38
HK.01171,74.0,48
HK.01172,78.0,95
HK.01173,54.0,72
HK.01176,25.0,61
HK.01177,70.0,83
HK.01179,65.0,45
HK.01180,89.0,68
HK.01181,9.0,70
HK.01182,46.0,18
HK.01183,27.0,20
HK.01184,92.0,75
HK.01186,45.0,39
HK.01187,,43
HK.01188,62.0,55
HK.01193,48.0,67
HK.01195,77.0,97
HK.01196,81.0,96
HK.01198,12.0,14
HK.01199,82.0,89
HK.01200,23.0,5
HK.01201,88.0,64
HK.01202,86.0,36
HK.01203,40.0,45
HK.01204,78.0,79
HK.01205,86.0,86
HK.01206,4.0,7
HK.01208,84.0,72
HK.01209,56.0,58
HK.01211,44.0,25
HK.01213,85.0,81
HK.01215,65.0,90
HK.01216,43.0,47
HK.01218,37.0,61
HK.01220,62.0,55
HK.01221,53.0,20
HK.01222,38.0,23
HK.01223,47.0,30
HK.01224,59.0,48
HK.01225,78.0,74
HK.01228,32.0,37
HK.01229,32.0,53
HK.01231,74.0,73
HK.01232,35.0,50
HK.01233,64.0,98
HK.01234,35.0,20
HK.01235,77.0,70
HK.01236,,3
HK.01237,55.0,35
HK.01238,13.0,16
HK.01239,23.0,13
HK.01240,61.0,67
HK.01241,70.0,89
HK.01243,36.0,27
HK.01244,16.0,51
HK.01245,93.0,97
HK.01247,6.0,37
HK.01250,12.0,18
HK.01251,23.0,27
HK.01252,51.0,55
HK.01253,18.0,60
HK.01255,95.0,10
HK.01257,45.0,50
HK.01258,87.0,83
HK.01259,68.0,47
HK.01260,30.0,19
HK.01262,88.0,72
HK.01265,29.0,36
HK.01268,1.0,5
HK.01269,79.0,83
HK.01270,53.0,35
HK.01271,7.0,91
HK.01272,67.0,69
HK.01273,81.0,64
HK.01274,3.0,2
HK.01276,17.0,27
HK.01277,86.0,71
HK.01278,50.0,75
HK.01280,85.0,98
HK.01281,67.0,81
HK.01282,43.0,84
HK.01283,77.0,81
HK.01284,93.0,95
HK.01285,93.0,96
HK.01286,81.0,12
HK.01288,82.0,77
HK.01289,45.0,41
HK.01290,58.0,34
HK.01292,11.0,25
HK.01293,62.0,55
HK.01298,74.0,66
HK.01299,61.0,61
HK.01300,99.0,98
HK.01301,23.0,32
HK.01302,40.0,35
HK.01303,8.0,9
HK.01304,67.0,82
HK.01305,78.0,86
HK.01308,92.0,89
HK.01310,48.0,32
HK.01312,75.0,71
HK.01313,15.0,18
HK.01314,82.0,77
HK.01315,38.0,70
HK.01316,49.0,66
HK.01317,7.0,20
HK.01318,11.0,13
HK.01319,73.0,59
HK.01321,81.0,78
HK.01323,77.0,16
HK.01326,49.0,55
HK.01327,96.0,90
HK.01328,23.0,5
HK.01330,79.0,82
HK.01332,72.0,77
HK.01333,5.0,37
HK.01334,27.0,3
HK.01335,47.0,80
HK.01336,59.0,48
HK.01338,49.0,78
HK.01339,68.0,84
HK.01340,72.0,32
HK.01341,3.0,42
HK.01343,91.0,94
HK.01345,69.0,51
HK.01346,65.0,63
HK.01347,85.0,14
HK.01348,56.0,15
HK.01349,58.0,76
HK.01351,34.0,91
HK.01354,43.0,89
HK.01355,90.0,94
HK.01357,24.0,40
HK.01358,21.0,26
HK.01359,27.0,35
HK.01361,55.0,69
HK.01362,89.0,43
HK.01364,57.0,36
HK.01368,25.0,43
HK.01370,22.0,73
HK.01371,18.0,91
HK.01372,82.0,74
HK.01373,49.0,50
HK.01375,29.0,43
HK.01376,21.0,55
HK.01378,35.0,31
HK.01379,8.0,75
HK.01380,20.0,2
HK.01382,30.0,35
HK.01384,,13
HK.01385,28.0,78
HK.01388,12.0,22
HK.01389,92.0,88
HK.01392,,97
HK.01393,4.0,4
HK.01395,25.0,41
HK.01396,91.0,72
HK.01397,18.0,18
HK.01398,82.0,70
HK.01399,89.0,30
HK.01400,93.0,97
HK.01401,8.0,73
HK.01402,95.0,97
HK.01405,7.0,7
HK.01406,62.0,55
HK.01407,84.0,91
HK.01408,89.0,86
HK.01410,95.0,93
HK.01412,38.0,59
HK.01413,30.0,82
HK.01415,37.0,43
HK.01416,74.0,70
HK.01417,99.0,76
HK.01418,5.0,3
HK.01419,51.0,67
HK.01420,86.0,92
HK.01421,87.0,72
HK.01425,52.0,46
HK.01427,61.0,81
HK.01428,34.0,63
HK.01429,95.0,85
HK.01431,78.0,83
HK.01432,72.0,51
HK.01433,44.0,55
HK.01440,93.0,95
HK.01442,41.0,50
HK.01443,80.0,92
HK.01446,23.0,20
HK.01447,67.0,31
HK.01448,57.0,55
HK.01449,98.0,98
HK.01450,36.0,20
HK.01451,88.0,93
HK.01452,90.0,83
HK.01455,84.0,87
HK.01456,26.0,40
HK.01458,21.0,16
HK.01459,30.0,34
HK.01460,51.0,61
HK.01461,75.0,74
HK.01463,87.0,79
HK.01466,95.0,97
HK.01468,3.0,58
HK.01470,48.0,18
HK.01471,25.0,91
HK.01472,81.0,15
HK.01473,95.0,29
HK.01475,65.0,67
HK.01476,18.0,41
HK.01477,35.0,61
HK.01478,8.0,6
HK.01480,35.0,16
HK.01481,71.0,30
HK.01483,77.0,85
HK.01486,18.0,19
HK.01488,87.0,90
HK.01489,99.0,99
HK.01490,73.0,51
HK.01496,86.0,91
HK.01497,59.0,71
HK.01498,22.0,21
HK.01499,16.0,64
HK.01500,97.0,96
HK.01501,76.0,71
HK.01502,58.0,48
HK.01508,49.0,47
HK.01511,,9
HK.01513,30.0,44
HK.01515,44.0,42
HK.01516,19.0,27
HK.01518,1.0,2
HK.01519,55.0,29
HK.01520,63.0,94
HK.01521,64.0,33
HK.01522,23.0,22
HK.01523,70.0,44
HK.01525,54.0,24
HK.01526,47.0,35
HK.01527,82.0,89
HK.01528,36.0,53
HK.01529,94.0,98
HK.01530,31.0,51
HK.01532,86.0,64
HK.01536,98.0,99
HK.01538,92.0,88
HK.01539,45.0,18
HK.01540,94.0,96
HK.01541,14.0,49
HK.01542,5.0,17
HK.01543,22.0,71
HK.01545,91.0,89
HK.01546,91.0,91
HK.01547,78.0,85
HK.01548,97.0,98
HK.01549,20.0,67
HK.01551,53.0,43
HK.01552,85.0,78
HK.01553,71.0,69
HK.01555,54.0,89
HK.01556,31.0,32
HK.01557,89.0,33
HK.01559,32.0,39
HK.01560,96.0,97
HK.01561,36.0,87
HK.01563,26.0,49
HK.01565,31.0,12
HK.01566,99.0,99
HK.01568,73.0,81
HK.01569,9.0,21
HK.01570,96.0,8
HK.01571,64.0,42
HK.01572,26.0,40
HK.01575,19.0,41
HK.01576,70.0,69
HK.01577,74.0,60
HK.01578,51.0,44
HK.01579,72.0,34
HK.01580,94.0,98
HK.01581,91.0,84
HK.01582,92.0,96
HK.01583,32.0,29
HK.01585,26.0,10
HK.01586,14.0,7
HK.01587,31.0,38
HK.01588,17.0,22
HK.01591,27.0,28
HK.01592,61.0,29
HK.01593,41.0,68
HK.01596,8.0,84
HK.01597,91.0,21
HK.01598,62.0,55
HK.01599,34.0,36
HK.01600,48.0,67
HK.01601,48.0,23
HK.01606,67.0,65
HK.01608,1.0,1
HK.01609,,3
HK.01610,34.0,64
HK.01611,31.0,69
HK.01612,31.0,34
HK.01613,97.0,76
HK.01615,94.0,96
