code,rs_percentile_12m,rs_percentile_3m,rs_below_ma,rs_days_below_ma,rs_frac_below_ma
HK.00331,53.0,49,0,0,0.9
HK.00332,3.0,9,1,7,0.95
HK.00333,24.0,27,1,3,0.15
HK.00334,26.0,14,1,20,1.0
HK.00335,68.0,73,0,0,0.2
HK.00336,32.0,61,0,0,0.55
HK.00337,8.0,6,1,4,0.85
HK.00338,47.0,71,0,0,0.25
HK.00340,87.0,95,1,3,0.15
HK.00341,82.0,77,0,0,0.4
HK.00343,20.0,32,1,5,0.8
HK.00345,60.0,70,0,0,0.3
HK.00346,12.0,40,0,0,0.75
HK.00347,20.0,63,0,0,0.5
HK.00348,12.0,36,1,10,0.7
HK.00351,77.0,71,0,0,0.5
HK.00352,71.0,58,0,0,0.6
HK.00353,75.0,69,0,0,0.4
HK.00354,40.0,81,0,0,0.2
HK.00355,59.0,61,1,1,0.3
HK.00357,30.0,78,0,0,0.55
HK.00358,77.0,63,1,1,0.35
HK.00360,50.0,92,0,0,0.75
HK.00361,32.0,36,1,10,0.8
HK.00362,65.0,58,0,0,0.6
HK.00363,62.0,67,0,0,0.05
HK.00365,46.0,2,1,10,0.95
HK.00366,50.0,62,0,0,0.45
HK.00367,32.0,43,0,0,0.7
HK.00368,99.0,97,0,0,0.25
HK.00369,67.0,51,0,0,0.55
HK.00370,5.0,31,0,0,0.65
HK.00371,15.0,4,1,37,1.0
HK.00372,9.0,3,1,50,1.0
HK.00373,39.0,35,1,1,0.65
HK.00374,67.0,64,0,0,0.6
HK.00375,50.0,25,0,0,0.95
HK.00376,45.0,95,0,0,0.1
HK.00377,98.0,98,0,0,0.05
HK.00379,18.0,13,1,6,0.75
HK.00380,42.0,61,0,0,0.05
HK.00381,3.0,11,1,2,0.9
HK.00382,5.0,40,0,0,0.8
HK.00383,37.0,36,1,5,0.9
HK.00384,24.0,42,1,1,0.4
HK.00385,23.0,47,0,0,0.75
HK.00386,76.0,86,0,0,0.05
HK.00387,57.0,23,1,10,0.95
HK.00388,63.0,61,1,6,0.35
HK.00389,82.0,95,1,5,0.25
HK.00390,45.0,48,0,0,0.65
HK.00391,97.0,98,0,0,0.0
HK.00392,54.0,61,1,1,0.4
HK.00393,68.0,56,0,0,0.45
HK.00396,92.0,41,1,6,0.3
HK.00397,53.0,85,0,0,0.45
HK.00398,72.0,70,0,0,0.3
HK.00399,9.0,58,0,0,0.6
HK.00400,91.0,87,0,0,0.35
HK.00401,63.0,40,1,9,0.45
HK.00403,87.0,94,0,0,0.15
HK.00406,19.0,26,1,13,0.8
HK.00408,90.0,86,0,0,0.1
HK.00410,15.0,24,1,1,0.95
HK.00411,57.0,47,0,0,0.65
HK.00412,3.0,91,0,0,0.1
HK.00413,39.0,68,0,0,0.45
HK.00417,35.0,60,0,0,0.55
HK.00418,33.0,33,0,0,0.85
HK.00419,83.0,50,1,12,0.6
HK.00420,74.0,42,1,1,0.7
HK.00422,40.0,49,1,1,0.5
HK.00423,48.0,48,0,0,0.7
HK.00425,25.0,16,1,12,0.8
HK.00426,83.0,51,0,0,0.65
HK.00430,40.0,43,0,0,0.65
HK.00432,52.0,33,1,14,0.85
HK.00433,10.0,5,1,10,0.65
HK.00434,58.0,95,0,0,0.05
HK.00436,61.0,81,0,0,0.7
HK.00438,14.0,36,1,7,0.75
HK.00439,8.0,14,1,9,0.6
HK.00440,84.0,73,0,0,0.4
HK.00442,20.0,38,0,0,0.45
HK.00444,65.0,58,0,0,0.6
HK.00450,40.0,31,1,16,0.9
HK.00451,13.0,4,1,44,1.0
HK.00455,53.0,68,1,9,0.5
HK.00456,73.0,86,0,0,0.7
HK.00458,55.0,43,0,0,0.95
HK.00460,10.0,8,1,16,0.95
HK.00464,26.0,17,1,34,1.0
HK.00465,98.0,93,0,0,0.0
HK.00467,30.0,79,0,0,0.05
HK.00468,65.0,58,0,0,0.6
HK.00470,,13,1,9,0.8
HK.00471,2.0,10,0,0,0.6
HK.00472,39.0,49,1,1,0.15
HK.00474,96.0,94,0,0,0.0
HK.00475,18.0,8,0,0,0.85
HK.00476,68.0,92,0,0,0.0
HK.00480,53.0,37,0,0,0.9
HK.00482,12.0,9,1,32,1.0
HK.00483,19.0,32,1,4,0.4
HK.00484,45.0,39,1,7,0.7
HK.00485,57.0,46,1,5,0.6
HK.00486,17.0,34,0,0,0.8
HK.00487,28.0,46,0,0,0.95
HK.00488,68.0,61,0,0,0.7
HK.00491,82.0,95,0,0,0.4
HK.00493,22.0,51,0,0,0.6
HK.00496,5.0,45,0,0,0.55
HK.00497,37.0,19,1,53,1.0
HK.00498,16.0,58,0,0,0.6
HK.00499,91.0,87,0,0,0.2
HK.00500,57.0,74,0,0,0.3
HK.00505,63.0,68,0,0,0.45
HK.00506,71.0,86,0,0,0.3
HK.00508,26.0,23,0,0,0.95
HK.00509,65.0,58,0,0,0.6
HK.00510,61.0,17,1,33,1.0
HK.00511,27.0,26,1,19,0.95
HK.00512,22.0,26,1,13,0.8
HK.00513,56.0,83,0,0,0.3
HK.00515,57.0,58,0,0,0.6
HK.00517,76.0,87,0,0,0.0
HK.00518,24.0,11,1,51,1.0
HK.00519,47.0,32,1,6,0.85
HK.00520,4.0,26,1,10,0.5
HK.00521,20.0,21,0,0,0.85
HK.00522,92.0,24,0,0,0.7
HK.00524,97.0,43,0,0,0.35
HK.00525,78.0,80,0,0,0.2
HK.00526,62.0,17,1,4,0.65
HK.00527,86.0,89,0,0,0.0
HK.00528,79.0,81,0,0,0.65
HK.00529,41.0,33,1,5,0.65
HK.00532,46.0,35,0,0,0.65
HK.00533,52.0,42,0,0,0.95
HK.00535,14.0,64,0,0,0.35
HK.00536,78.0,66,0,0,0.4
HK.00538,57.0,50,0,0,0.8
HK.00540,84.0,78,0,0,0.35
HK.00542,85.0,89,0,0,0.1
HK.00543,36.0,21,1,5,0.8
HK.00544,5.0,15,1,6,0.85
HK.00546,14.0,26,1,10,0.9
HK.00547,22.0,16,1,20,1.0
HK.00548,61.0,68,0,0,0.45
HK.00550,97.0,9,1,35,1.0
HK.00551,51.0,45,1,2,0.75
HK.00552,51.0,41,1,1,0.8
HK.00553,18.0,31,1,8,0.95
HK.00554,51.0,64,0,0,0.65
HK.00556,59.0,29,1,11,0.6
HK.00557,18.0,19,1,49,1.0
HK.00558,3.0,18,1,18,0.9
HK.00559,52.0,58,0,0,0.6
HK.00560,37.0,39,0,0,0.8
HK.00563,35.0,61,0,0,0.65
HK.00564,23.0,26,1,24,1.0
HK.00565,96.0,96,0,0,0.1
HK.00567,95.0,71,0,0,0.5
HK.00568,45.0,25,0,0,0.75
HK.00570,17.0,19,1,40,1.0
HK.00571,44.0,62,0,0,0.5
HK.00572,44.0,38,1,10,0.55
HK.00573,53.0,66,0,0,0.5
HK.00574,2.0,25,0,0,0.8
HK.00575,79.0,62,1,22,1.0
HK.00576,47.0,36,1,10,0.75
HK.00579,28.0,24,1,49,1.0
HK.00580,7.0,3,1,18,0.9
HK.00581,39.0,60,1,2,0.5
HK.00582,57.0,92,1,6,0.45
HK.00583,38.0,18,1,19,0.95
HK.00585,97.0,8,1,8,0.55
HK.00586,22.0,18,1,48,1.0
HK.00587,10.0,39,0,0,0.55
HK.00588,38.0,39,1,1,0.25
HK.00590,54.0,44,1,10,0.75
HK.00591,41.0,47,0,0,0.6
HK.00595,96.0,85,0,0,0.15
HK.00596,4.0,16,1,18,0.9
HK.00598,69.0,79,0,0,0.1
HK.00599,30.0,34,1,6,0.7
HK.00600,,92,0,0,0.1
HK.00601,51.0,31,1,1,0.65
HK.00602,73.0,77,0,0,0.65
HK.00603,18.0,37,0,0,0.65
HK.00604,27.0,30,1,10,0.5
HK.00605,41.0,44,1,3,0.5
HK.00606,45.0,56,0,0,0.7
HK.00607,10.0,1,1,60,1.0
HK.00608,38.0,39,0,0,0.8
HK.00609,36.0,45,0,0,0.8
HK.00610,77.0,67,0,0,0.55
HK.00611,43.0,30,1,34,1.0
HK.00613,95.0,87,0,0,0.6
HK.00616,27.0,94,0,0,0.5
HK.00617,40.0,76,0,0,0.15
HK.00618,88.0,53,0,0,0.8
HK.00619,51.0,45,0,0,0.55
HK.00620,13.0,7,1,26,1.0
HK.00621,31.0,25,1,3,0.5
HK.00622,96.0,91,0,0,0.15
HK.00623,74.0,77,0,0,0.0
HK.00626,93.0,97,0,0,0.0
HK.00627,19.0,5,1,1,0.55
HK.00628,63.0,17,1,3,0.4
HK.00629,46.0,68,0,0,0.25
HK.00630,26.0,96,0,0,0.4
HK.00631,83.0,94,0,0,0.0
HK.00632,8.0,42,0,0,0.8
HK.00635,74.0,82,0,0,0.25
HK.00636,56.0,75,0,0,0.55
HK.00637,58.0,51,0,0,0.7
HK.00639,77.0,90,0,0,0.0
HK.00640,57.0,38,0,0,0.9
HK.00641,75.0,46,1,1,0.65
HK.00643,15.0,11,1,14,0.75
HK.00645,83.0,72,0,0,0.4
HK.00646,95.0,98,0,0,0.55
HK.00648,0.0,3,1,51,1.0
HK.00650,17.0,4,1,79,1.0
HK.00653,92.0,98,0,0,0.05
HK.00655,83.0,42,1,7,0.7
HK.00656,81.0,83,1,1,0.05
HK.00657,77.0,93,0,0,0.55
HK.00658,8.0,8,1,18,0.9
HK.00659,69.0,55,0,0,0.25
HK.00660,93.0,33,0,0,0.7
HK.00661,91.0,96,0,0,0.0
HK.00662,73.0,66,0,0,0.45
HK.00664,,13,1,66,1.0
HK.00666,17.0,11,1,20,1.0
HK.00667,22.0,35,1,3,0.8
HK.00669,83.0,42,1,13,0.7
HK.00670,20.0,16,1,26,1.0
HK.00672,17.0,22,1,17,0.85
HK.00673,5.0,4,1,19,0.95
HK.00674,21.0,61,0,0,0.7
HK.00675,56.0,42,1,1,0.75
HK.00676,68.0,63,0,0,0.6
HK.00677,80.0,85,0,0,0.35
HK.00679,97.0,2,1,1,0.55
HK.00681,49.0,62,0,0,0.65
HK.00682,39.0,45,0,0,0.8
HK.00683,46.0,37,1,10,0.75
HK.00684,28.0,39,0,0,0.65
HK.00685,59.0,53,0,0,0.45
HK.00686,14.0,15,1,33,1.0
HK.00687,83.0,82,0,0,0.2
HK.00688,46.0,28,1,10,0.55
HK.00689,28.0,9,1,14,0.95
HK.00690,21.0,78,0,0,0.8
HK.00691,5.0,30,1,5,0.4
HK.00693,62.0,53,0,0,0.8
HK.00694,20.0,30,1,12,0.9
HK.00695,81.0,32,1,18,0.9
HK.00696,48.0,67,0,0,0.3
HK.00697,22.0,9,1,18,0.9
HK.00698,27.0,83,0,0,0.05
HK.00700,33.0,37,1,24,1.0
HK.00701,11.0,22,0,0,0.85
HK.00702,65.0,58,0,0,0.6
HK.00703,27.0,47,1,1,0.55
HK.00704,38.0,58,0,0,0.6
HK.00707,65.0,58,0,0,0.6
HK.00708,65.0,58,0,0,0.6
HK.00709,60.0,55,0,0,0.55
HK.00710,37.0,40,1,3,0.5
HK.00711,74.0,71,0,0,0.6
HK.00712,11.0,35,1,1,0.8
HK.00713,32.0,27,0,0,0.9
HK.00716,26.0,40,1,1,0.8
HK.00717,26.0,42,1,1,0.45
HK.00718,52.0,75,0,0,0.6
HK.00719,40.0,27,1,26,1.0
HK.00720,85.0,55,1,3,0.35
HK.00722,42.0,23,1,8,0.55
HK.00723,79.0,88,0,0,0.0
HK.00725,79.0,41,0,0,0.6
HK.00726,24.0,10,1,9,0.7
HK.00727,7.0,5,1,10,0.95
HK.00728,48.0,64,0,0,0.15
HK.00730,51.0,33,1,2,0.75
HK.00731,81.0,12,1,16,0.8
HK.00732,38.0,39,0,0,0.65
HK.00733,15.0,10,1,17,0.85
HK.00736,4.0,40,0,0,0.25
HK.00737,76.0,79,0,0,0.0
HK.00738,89.0,88,0,0,0.0
HK.00743,32.0,8,1,1,0.65
HK.00745,98.0,69,0,0,0.8
HK.00746,59.0,65,0,0,0.9
HK.00747,71.0,90,0,0,0.35
HK.00750,26.0,24,1,25,1.0
HK.00751,43.0,20,1,20,1.0
HK.00752,44.0,37,1,18,0.95
HK.00753,23.0,31,0,0,0.95
HK.00754,48.0,58,0,0,0.6
HK.00755,18.0,22,1,3,0.5
HK.00756,91.0,97,0,0,0.2
HK.00757,25.0,44,1,1,0.7
HK.00759,41.0,29,1,42,1.0
HK.00760,15.0,13,1,5,0.95
HK.00762,22.0,25,0,0,0.9
HK.00763,36.0,26,1,19,0.95
HK.00764,7.0,33,0,0,0.8
HK.00765,13.0,62,0,0,0.35
HK.00767,58.0,89,0,0,0.15
HK.00769,65.0,58,0,0,0.6
HK.00771,60.0,70,0,0,0.3
HK.00772,14.0,27,1,3,0.6
HK.00775,20.0,47,1,6,0.55
HK.00776,1.0,8,1,7,0.9
HK.00777,52.0,73,0,0,0.4
HK.00780,9.0,8,1,24,1.0
HK.00784,97.0,37,1,1,0.35
HK.00788,43.0,52,0,0,0.75
HK.00789,3.0,1,1,35,1.0
HK.00794,90.0,89,1,1,0.1
HK.00797,92.0,91,0,0,0.35
HK.00798,12.0,11,1,13,0.75
HK.00799,66.0,35,1,4,0.9
HK.00800,,61,0,0,0.5
HK.00804,98.0,98,0,0,0.0
HK.00805,98.0,94,1,6,0.3
HK.00806,48.0,51,0,0,0.7
HK.00807,44.0,38,0,0,0.9
HK.00809,6.0,35,1,1,0.6
HK.00811,31.0,16,1,29,1.0
HK.00813,1.0,1,1,11,0.9
HK.00814,63.0,72,0,0,0.4
HK.00815,6.0,18,1,10,0.9
HK.00816,47.0,51,0,0,0.4
HK.00817,35.0,15,1,10,0.5
HK.00818,20.0,29,1,4,0.7
HK.00819,10.0,7,1,31,1.0
HK.00821,88.0,97,0,0,0.1
HK.00822,40.0,9,1,49,1.0
HK.00825,52.0,67,0,0,0.6
HK.00826,67.0,69,0,0,0.4
HK.00827,84.0,46,1,6,0.4
HK.00828,17.0,22,1,10,0.8
HK.00829,75.0,96,0,0,0.35
HK.00830,28.0,83,0,0,0.0
HK.00831,86.0,83,0,0,0.1
HK.00832,12.0,55,0,0,0.4
HK.00833,42.0,3,1,27,1.0
HK.00834,39.0,46,1,20,1.0
HK.00836,71.0,72,0,0,0.4
HK.00837,41.0,40,0,0,0.9
HK.00838,32.0,20,1,52,1.0
HK.00839,26.0,63,0,0,0.35
HK.00840,39.0,46,0,0,0.65
HK.00841,53.0,67,0,0,0.4
HK.00842,29.0,27,1,6,0.6
HK.00844,66.0,64,0,0,0.3
HK.00845,65.0,58,0,0,0.6
HK.00846,17.0,18,1,1,0.65
HK.00848,36.0,36,1,6,0.45
HK.00851,34.0,44,0,0,0.65
HK.00852,65.0,58,0,0,0.6
HK.00853,14.0,19,1,19,0.95
HK.00854,46.0,34,1,3,0.45
HK.00855,38.0,37,1,18,0.9
HK.00856,74.0,35,1,2,0.55
HK.00857,80.0,77,0,0,0.05
HK.00858,46.0,33,1,1,0.3
HK.00859,75.0,68,0,0,0.2
HK.00860,72.0,94,0,0,0.35
HK.00861,42.0,82,0,0,0.75
HK.00862,94.0,51,1,9,0.75
HK.00863,33.0,20,1,15,0.85
HK.00864,52.0,9,1,19,0.95
HK.00865,84.0,72,0,0,0.15
HK.00866,46.0,93,0,0,0.0
HK.00867,46.0,31,1,25,1.0
HK.00868,61.0,55,1,2,0.6
HK.00869,62.0,73,0,0,0.3
HK.00871,15.0,22,1,1,0.85
HK.00873,7.0,6,1,26,1.0
HK.00874,33.0,22,1,37,1.0
HK.00875,7.0,13,0,0,0.65
HK.00876,21.0,18,1,1,0.65
HK.00878,57.0,42,0,0,0.75
HK.00880,12.0,27,1,3,0.9
HK.00881,1.0,2,1,16,0.95
HK.00882,47.0,60,0,0,0.55
HK.00883,77.0,75,0,0,0.0
HK.00884,2.0,11,1,3,0.7
HK.00887,78.0,84,0,0,0.05
HK.00888,11.0,54,0,0,0.8
HK.00889,63.0,21,1,17,0.85
HK.00893,41.0,35,1,6,0.35
HK.00894,94.0,26,0,0,0.85
HK.00895,29.0,45,1,6,0.75
HK.00896,63.0,35,0,0,0.8
HK.00897,62.0,81,0,0,0.4
HK.00898,54.0,54,1,8,0.9
HK.00899,54.0,36,0,0,0.8
HK.00900,84.0,69,0,0,0.05
HK.00901,,81,1,1,0.2
HK.00902,57.0,48,0,0,0.7
HK.00907,49.0,58,0,0,0.6
HK.00909,4.0,7,1,41,1.0
HK.00910,89.0,96,1,2,0.6
HK.00911,80.0,2,1,41,1.0
HK.00912,63.0,52,0,0,0.55
HK.00914,33.0,41,1,1,0.8
HK.00915,74.0,96,0,0,0.6
HK.00916,31.0,38,1,1,0.7
HK.00917,3.0,41,1,4,0.45
HK.00918,97.0,96,1,15,0.75
HK.00919,51.0,51,0,0,0.75
HK.00921,60.0,54,0,0,0.65
HK.00922,35.0,53,0,0,0.55
HK.00923,42.0,23,1,1,0.7
HK.00924,78.0,80,0,0,0.2
HK.00926,55.0,50,0,0,0.6
HK.00927,24.0,30,1,1,0.85
HK.00928,94.0,98,0,0,0.0
HK.00929,34.0,29,0,0,0.75
HK.00931,47.0,85,0,0,0.15
