code,rs_percentile_12m,rs_percentile_3m,rs_below_ma,rs_days_below_ma,rs_frac_below_ma
HK.00227,11.0,17,1,5,0.9
HK.00228,5.0,2,1,54,1.0
HK.00229,53.0,62,0,0,0.9
HK.00232,96.0,81,0,0,0.0
HK.00234,42.0,60,0,0,0.7
HK.00235,26.0,46,0,0,0.75
HK.00236,48.0,44,0,0,0.4
HK.00237,56.0,27,1,5,0.65
HK.00239,74.0,72,1,1,0.1
HK.00240,65.0,49,1,2,0.65
HK.00241,20.0,28,1,19,0.95
HK.00242,28.0,47,0,0,0.6
HK.00243,73.0,68,0,0,0.35
HK.00244,59.0,86,0,0,0.25
HK.00245,60.0,50,1,6,0.4
HK.00247,61.0,54,0,0,0.7
HK.00248,24.0,13,1,42,1.0
HK.00251,54.0,45,1,4,0.85
HK.00252,69.0,66,0,0,0.2
HK.00253,60.0,40,1,17,0.95
HK.00254,2.0,88,0,0,0.4
HK.00255,66.0,58,0,0,0.25
HK.00256,36.0,91,0,0,0.05
HK.00257,72.0,68,0,0,0.5
HK.00258,48.0,63,0,0,0.5
HK.00259,19.0,9,1,50,1.0
HK.00261,79.0,90,0,0,0.25
HK.00262,61.0,62,0,0,0.25
HK.00264,35.0,29,0,0,0.8
HK.00265,41.0,10,1,45,1.0
HK.00266,61.0,60,0,0,0.4
HK.00267,82.0,87,0,0,0.05
HK.00268,29.0,52,1,2,0.4
HK.00269,60.0,54,0,0,0.65
HK.00270,82.0,82,0,0,0.3
HK.00271,37.0,28,1,14,0.85
HK.00272,43.0,74,0,0,0.55
HK.00274,64.0,54,0,0,0.7
HK.00276,38.0,52,0,0,0.8
HK.00277,20.0,15,1,45,1.0
HK.00279,14.0,33,1,5,0.75
HK.00280,85.0,69,0,0,0.35
HK.00285,34.0,76,0,0,0.4
HK.00286,64.0,54,0,0,0.7
HK.00287,69.0,52,0,0,0.7
HK.00288,36.0,14,1,12,0.95
HK.00289,67.0,49,0,0,0.9
HK.00290,10.0,6,1,3,0.7
HK.00291,25.0,14,1,29,1.0
HK.00293,86.0,78,0,0,0.3
HK.00294,81.0,74,1,1,0.05
HK.00295,65.0,89,0,0,0.45
HK.00296,31.0,27,1,1,0.9
HK.00297,53.0,77,0,0,0.3
HK.00298,29.0,31,1,7,0.8
HK.00299,64.0,54,0,0,0.7
HK.00300,82.0,75,0,0,0.1
HK.00301,98.0,97,0,0,0.05
HK.00302,14.0,47,0,0,0.65
HK.00303,49.0,46,1,16,0.8
HK.00305,30.0,32,1,6,0.75
HK.00306,80.0,76,0,0,0.3
HK.00308,60.0,72,0,0,0.65
HK.00309,12.0,23,1,12,0.85
HK.00311,85.0,86,1,1,0.05
HK.00312,10.0,16,1,13,0.65
HK.00313,35.0,81,0,0,0.15
HK.00314,42.0,86,0,0,0.0
HK.00315,68.0,62,0,0,0.55
HK.00316,79.0,79,1,9,0.45
HK.00317,65.0,90,0,0,0.2
HK.00318,90.0,69,0,0,0.6
HK.00320,41.0,38,1,2,0.95
HK.00321,58.0,26,1,4,0.95
HK.00322,76.0,76,1,4,0.35
HK.00323,29.0,72,0,0,0.4
HK.00325,79.0,94,0,0,0.0
HK.00326,93.0,12,1,15,0.75
HK.00327,52.0,79,0,0,0.1
HK.00328,9.0,89,0,0,0.6
HK.00329,3.0,4,1,18,0.9
HK.00330,14.0,64,0,0,0.25
HK.00331,51.0,44,1,18,0.95
HK.00332,3.0,3,1,5,0.95
HK.00333,23.0,31,1,2,0.1
HK.00334,30.0,13,1,18,0.95
HK.00335,70.0,73,0,0,0.2
HK.00336,36.0,63,0,0,0.65
HK.00337,14.0,21,1,2,0.85
HK.00338,49.0,75,0,0,0.35
HK.00340,89.0,95,1,1,0.05
HK.00341,83.0,80,0,0,0.4
HK.00343,22.0,35,1,3,0.75
HK.00345,60.0,67,0,0,0.35
HK.00346,13.0,44,0,0,0.85
HK.00347,20.0,66,0,0,0.6
HK.00348,11.0,19,1,8,0.6
HK.00351,71.0,52,0,0,0.55
HK.00352,41.0,54,0,0,0.7
HK.00353,75.0,50,0,0,0.5
HK.00354,38.0,83,0,0,0.3
HK.00355,75.0,63,1,3,0.25
HK.00357,28.0,76,1,1,0.55
HK.00358,86.0,86,0,0,0.3
HK.00360,53.0,93,0,0,0.85
HK.00361,22.0,20,1,8,0.8
HK.00362,64.0,54,0,0,0.7
HK.00363,63.0,69,0,0,0.1
HK.00365,60.0,4,1,8,0.95
HK.00366,52.0,50,0,0,0.55
HK.00367,30.0,35,1,11,0.8
HK.00368,99.0,96,0,0,0.25
HK.00369,70.0,57,0,0,0.6
HK.00370,6.0,40,0,0,0.75
HK.00371,15.0,4,1,35,1.0
HK.00372,7.0,2,1,49,1.0
HK.00373,47.0,39,1,1,0.6
HK.00374,65.0,64,0,0,0.7
HK.00375,41.0,17,1,37,1.0
HK.00376,32.0,90,0,0,0.2
HK.00377,97.0,98,0,0,0.1
HK.00379,23.0,35,1,3,0.6
HK.00380,45.0,66,0,0,0.05
HK.00381,6.0,21,0,0,0.9
HK.00382,4.0,34,1,2,0.9
HK.00383,38.0,31,1,3,0.9
HK.00384,26.0,50,0,0,0.45
HK.00385,21.0,41,0,0,0.8
HK.00386,79.0,87,0,0,0.15
HK.00387,55.0,14,1,8,0.95
HK.00388,66.0,66,1,4,0.25
HK.00389,87.0,96,1,3,0.15
HK.00390,48.0,58,0,0,0.75
HK.00391,97.0,98,0,0,0.0
HK.00392,62.0,71,0,0,0.45
HK.00393,66.0,52,0,0,0.45
HK.00396,92.0,35,1,4,0.2
HK.00397,43.0,67,0,0,0.55
HK.00398,69.0,61,0,0,0.3
HK.00399,12.0,54,0,0,0.7
HK.00400,91.0,88,0,0,0.45
HK.00401,60.0,26,1,7,0.4
HK.00403,75.0,81,0,0,0.1
HK.00406,21.0,32,1,10,0.7
HK.00408,88.0,82,0,0,0.1
HK.00410,15.0,23,1,76,1.0
HK.00411,54.0,39,0,0,0.65
HK.00412,3.0,86,0,0,0.2
HK.00413,29.0,38,0,0,0.6
HK.00417,28.0,47,1,2,0.5
HK.00418,33.0,25,0,0,0.9
HK.00419,85.0,47,1,10,0.5
HK.00420,73.0,37,1,11,0.65
HK.00422,43.0,67,0,0,0.5
HK.00423,47.0,46,0,0,0.7
HK.00425,28.0,21,1,10,0.75
HK.00426,81.0,20,0,0,0.75
HK.00430,40.0,41,0,0,0.75
HK.00432,48.0,26,1,12,0.8
HK.00433,14.0,8,1,8,0.65
HK.00434,66.0,95,0,0,0.05
HK.00436,41.0,57,0,0,0.7
HK.00438,12.0,19,1,5,0.75
HK.00439,9.0,29,1,7,0.5
HK.00440,85.0,76,1,1,0.45
HK.00442,18.0,33,0,0,0.5
HK.00444,64.0,54,0,0,0.7
HK.00450,38.0,24,1,14,0.8
HK.00451,9.0,3,1,42,1.0
HK.00455,53.0,73,1,6,0.35
HK.00456,33.0,19,1,4,0.7
HK.00458,50.0,22,1,32,1.0
HK.00460,13.0,18,1,14,0.95
HK.00464,41.0,29,1,32,1.0
HK.00465,98.0,88,0,0,0.0
HK.00467,33.0,83,0,0,0.15
HK.00468,64.0,54,0,0,0.7
HK.00470,,17,1,7,0.7
HK.00471,2.0,8,0,0,0.7
HK.00472,40.0,16,1,1,0.05
HK.00474,97.0,94,0,0,0.05
HK.00475,17.0,4,0,0,0.95
HK.00476,79.0,96,0,0,0.0
HK.00480,52.0,33,1,5,0.95
HK.00482,9.0,8,1,30,1.0
HK.00483,19.0,33,1,2,0.3
HK.00484,37.0,38,1,5,0.6
HK.00485,54.0,41,1,3,0.6
HK.00486,21.0,45,0,0,0.8
HK.00487,18.0,31,1,19,0.95
HK.00488,74.0,43,0,0,0.85
HK.00491,43.0,78,0,0,0.4
HK.00493,19.0,46,0,0,0.65
HK.00496,4.0,21,0,0,0.65
HK.00497,39.0,19,1,51,1.0
HK.00498,15.0,54,0,0,0.7
HK.00499,90.0,79,0,0,0.25
HK.00500,62.0,84,0,0,0.25
HK.00505,72.0,81,0,0,0.5
HK.00506,76.0,89,0,0,0.35
HK.00508,23.0,17,1,53,1.0
HK.00509,64.0,54,0,0,0.7
HK.00510,61.0,13,1,31,1.0
HK.00511,28.0,18,1,17,0.85
HK.00512,26.0,42,1,11,0.7
HK.00513,52.0,87,0,0,0.35
HK.00515,55.0,54,0,0,0.7
HK.00517,78.0,89,0,0,0.0
HK.00518,22.0,10,1,49,1.0
HK.00519,46.0,32,1,4,0.85
HK.00520,5.0,43,1,8,0.45
HK.00521,15.0,11,1,1,0.9
HK.00522,92.0,44,0,0,0.7
HK.00524,98.0,63,0,0,0.45
HK.00525,80.0,83,0,0,0.3
HK.00526,73.0,33,1,2,0.65
HK.00527,86.0,88,0,0,0.0
HK.00528,78.0,77,0,0,0.75
HK.00529,39.0,30,1,4,0.6
HK.00532,55.0,70,0,0,0.75
HK.00533,49.0,39,1,46,1.0
HK.00535,12.0,61,0,0,0.45
HK.00536,76.0,61,0,0,0.45
HK.00538,60.0,48,0,0,0.85
HK.00540,84.0,77,0,0,0.35
HK.00542,87.0,89,0,0,0.1
HK.00543,38.0,15,1,3,0.7
HK.00544,6.0,5,1,3,0.85
HK.00546,16.0,31,1,8,0.85
HK.00547,22.0,12,1,18,0.9
HK.00548,65.0,70,0,0,0.55
HK.00550,97.0,13,1,33,1.0
HK.00551,54.0,58,0,0,0.65
HK.00552,52.0,44,0,0,0.85
HK.00553,20.0,38,1,6,0.95
HK.00554,45.0,58,0,0,0.65
HK.00556,75.0,29,1,9,0.6
HK.00557,20.0,17,1,47,1.0
HK.00558,3.0,12,1,16,0.9
HK.00559,49.0,54,0,0,0.7
HK.00560,34.0,30,1,4,0.9
HK.00563,28.0,37,0,0,0.7
HK.00564,29.0,33,1,22,1.0
HK.00565,96.0,96,0,0,0.1
HK.00567,95.0,71,0,0,0.6
HK.00568,59.0,36,0,0,0.85
HK.00570,18.0,23,1,38,1.0
HK.00571,39.0,40,1,1,0.55
HK.00572,37.0,40,1,8,0.45
HK.00573,49.0,69,0,0,0.6
HK.00574,2.0,23,0,0,0.9
HK.00575,82.0,50,1,20,1.0
HK.00576,48.0,40,1,8,0.75
HK.00579,32.0,27,1,47,1.0
HK.00580,10.0,5,1,16,0.9
HK.00581,47.0,67,0,0,0.4
HK.00582,36.0,91,1,5,0.4
HK.00583,37.0,15,1,16,0.8
HK.00585,97.0,33,1,6,0.45
HK.00586,22.0,17,1,46,1.0
HK.00587,8.0,35,0,0,0.65
HK.00588,42.0,61,0,0,0.2
HK.00590,58.0,42,1,8,0.7
HK.00591,46.0,60,0,0,0.65
HK.00595,96.0,76,0,0,0.15
HK.00596,4.0,18,1,16,0.9
HK.00598,71.0,83,0,0,0.15
HK.00599,29.0,32,1,4,0.7
HK.00600,,92,0,0,0.1
HK.00601,64.0,54,0,0,0.7
HK.00602,67.0,75,0,0,0.7
HK.00603,16.0,35,0,0,0.7
HK.00604,28.0,34,1,8,0.45
HK.00605,42.0,43,1,1,0.4
HK.00606,45.0,72,0,0,0.65
HK.00607,15.0,1,1,58,1.0
HK.00608,36.0,36,0,0,0.85
HK.00609,34.0,58,1,2,0.85
HK.00610,75.0,65,0,0,0.55
HK.00611,44.0,24,1,32,1.0
HK.00613,95.0,73,1,11,0.55
HK.00616,18.0,50,0,0,0.6
HK.00617,38.0,77,0,0,0.15
HK.00618,87.0,39,1,6,0.8
HK.00619,43.0,38,0,0,0.7
HK.00620,10.0,5,1,23,1.0
HK.00621,34.0,27,1,1,0.4
HK.00622,96.0,84,0,0,0.15
HK.00623,76.0,79,0,0,0.0
HK.00626,92.0,97,0,0,0.0
HK.00627,33.0,20,0,0,0.6
HK.00628,76.0,41,1,1,0.35
HK.00629,48.0,64,1,3,0.3
HK.00630,4.0,38,1,1,0.45
HK.00631,86.0,95,0,0,0.1
HK.00632,7.0,23,0,0,0.9
HK.00635,73.0,81,0,0,0.3
HK.00636,51.0,72,0,0,0.6
HK.00637,56.0,49,0,0,0.7
HK.00639,78.0,91,0,0,0.0
HK.00640,52.0,30,1,1,0.95
HK.00641,78.0,48,1,2,0.7
HK.00643,18.0,26,1,12,0.65
HK.00645,83.0,67,0,0,0.5
HK.00646,95.0,98,0,0,0.65
HK.00648,0.0,1,1,49,1.0
HK.00650,17.0,2,1,77,1.0
HK.00653,93.0,98,0,0,0.1
HK.00655,83.0,40,1,5,0.7
HK.00656,83.0,85,0,0,0.0
HK.00657,72.0,91,0,0,0.6
HK.00658,9.0,10,1,16,0.9
HK.00659,72.0,64,0,0,0.35
HK.00660,91.0,20,0,0,0.7
HK.00661,94.0,97,0,0,0.0
HK.00662,70.0,59,0,0,0.45
HK.00664,,9,1,64,1.0
HK.00666,21.0,13,1,18,0.95
HK.00667,19.0,29,1,1,0.8
HK.00669,85.0,61,1,11,0.6
HK.00670,23.0,18,1,24,1.0
HK.00672,16.0,25,1,15,0.75
HK.00673,5.0,3,1,18,0.95
HK.00674,14.0,47,0,0,0.8
HK.00675,56.0,49,1,2,0.8
HK.00676,67.0,57,0,0,0.7
HK.00677,83.0,89,0,0,0.4
HK.00679,97.0,61,0,0,0.5
HK.00681,55.0,78,0,0,0.75
HK.00682,42.0,36,1,15,0.9
HK.00683,49.0,45,1,8,0.75
HK.00684,36.0,60,0,0,0.65
HK.00685,52.0,49,0,0,0.5
HK.00686,14.0,15,1,31,1.0
HK.00687,83.0,82,0,0,0.25
HK.00688,51.0,38,1,8,0.45
HK.00689,30.0,7,1,11,0.95
HK.00690,13.0,26,0,0,0.9
HK.00691,4.0,39,1,3,0.3
HK.00693,59.0,46,0,0,0.85
HK.00694,17.0,29,1,10,0.9
HK.00695,82.0,38,1,16,0.85
HK.00696,50.0,71,0,0,0.35
HK.00697,23.0,10,1,16,0.9
HK.00698,31.0,90,0,0,0.05
HK.00700,34.0,30,1,22,1.0
HK.00701,10.0,23,0,0,0.95
HK.00702,64.0,54,0,0,0.7
HK.00703,37.0,62,0,0,0.65
HK.00704,54.0,54,0,0,0.7
HK.00707,64.0,54,0,0,0.7
HK.00708,64.0,54,0,0,0.7
HK.00709,59.0,50,0,0,0.6
HK.00710,43.0,60,1,1,0.5
HK.00711,69.0,57,0,0,0.6
HK.00712,13.0,32,1,12,0.85
HK.00713,27.0,17,1,17,0.95
HK.00716,25.0,40,1,4,0.85
HK.00717,30.0,61,1,1,0.4
HK.00718,43.0,56,0,0,0.65
HK.00719,45.0,36,1,24,1.0
HK.00720,84.0,49,1,1,0.35
HK.00722,40.0,18,1,6,0.45
HK.00723,77.0,92,0,0,0.0
HK.00725,76.0,34,0,0,0.65
HK.00726,20.0,11,1,8,0.7
HK.00727,6.0,4,1,8,0.95
HK.00728,44.0,60,1,3,0.2
HK.00730,56.0,38,1,1,0.7
HK.00731,79.0,27,1,14,0.7
HK.00732,36.0,36,1,1,0.75
HK.00733,16.0,20,1,14,0.7
HK.00736,5.0,60,0,0,0.35
HK.00737,75.0,76,0,0,0.0
HK.00738,88.0,89,0,0,0.0
HK.00743,33.0,8,1,1,0.7
HK.00745,98.0,79,0,0,0.85
HK.00746,52.0,49,0,0,0.9
HK.00747,67.0,88,0,0,0.45
HK.00750,26.0,21,1,23,1.0
HK.00751,40.0,15,1,18,0.95
HK.00752,45.0,36,1,16,0.85
HK.00753,22.0,29,1,24,1.0
HK.00754,45.0,54,0,0,0.7
HK.00755,21.0,34,1,1,0.5
HK.00756,91.0,97,0,0,0.2
HK.00757,27.0,44,0,0,0.7
HK.00759,40.0,24,1,41,1.0
HK.00760,13.0,10,1,3,0.95
HK.00762,18.0,16,1,31,1.0
HK.00763,32.0,34,1,17,0.85
HK.00764,5.0,26,0,0,0.85
HK.00765,11.0,56,0,0,0.45
HK.00767,69.0,88,0,0,0.25
HK.00769,64.0,54,0,0,0.7
HK.00771,57.0,64,0,0,0.4
HK.00772,14.0,38,1,1,0.5
HK.00775,18.0,30,1,4,0.55
HK.00776,1.0,5,1,5,0.9
HK.00777,51.0,67,0,0,0.45
HK.00780,10.0,10,1,22,1.0
HK.00784,98.0,60,0,0,0.4
HK.00788,43.0,43,0,0,0.85
HK.00789,4.0,1,1,33,1.0
HK.00794,92.0,93,0,0,0.05
HK.00797,91.0,91,0,0,0.45
HK.00798,12.0,10,1,11,0.65
HK.00799,67.0,33,1,2,0.85
HK.00800,,58,0,0,0.55
HK.00804,98.0,98,0,0,0.0
HK.00805,98.0,95,1,4,0.2
HK.00806,48.0,50,0,0,0.8
HK.00807,44.0,37,1,18,0.95
HK.00809,6.0,13,1,1,0.6
HK.00811,29.0,15,1,27,1.0
HK.00813,1.0,1,1,9,0.9
HK.00814,59.0,68,0,0,0.4
HK.00815,9.0,26,1,8,0.85
HK.00816,51.0,68,0,0,0.4
HK.00817,39.0,26,1,8,0.4
HK.00818,18.0,27,1,2,0.7
HK.00819,9.0,7,1,29,1.0
HK.00821,87.0,96,0,0,0.2
HK.00822,36.0,9,1,47,1.0
HK.00825,44.0,48,0,0,0.7
HK.00826,70.0,69,0,0,0.5
HK.00827,85.0,80,1,3,0.25
HK.00828,19.0,32,1,7,0.7
HK.00829,75.0,96,0,0,0.4
HK.00830,31.0,87,0,0,0.05
HK.00831,84.0,79,0,0,0.1
HK.00832,8.0,37,1,1,0.45
HK.00833,47.0,2,1,25,1.0
HK.00834,34.0,25,1,18,0.95
HK.00836,70.0,68,0,0,0.5
HK.00837,43.0,35,1,21,1.0
HK.00838,38.0,23,1,50,1.0
HK.00839,24.0,57,0,0,0.45
HK.00840,26.0,12,1,3,0.65
HK.00841,60.0,68,1,2,0.35
HK.00842,29.0,24,1,4,0.6
HK.00844,56.0,59,0,0,0.4
HK.00845,64.0,54,0,0,0.7
HK.00846,32.0,56,0,0,0.75
HK.00848,34.0,14,1,3,0.35
HK.00851,37.0,48,0,0,0.75
HK.00852,64.0,54,0,0,0.7
HK.00853,14.0,17,1,17,0.85
HK.00854,36.0,27,1,1,0.35
HK.00855,38.0,41,1,16,0.85
HK.00856,78.0,65,0,0,0.45
HK.00857,81.0,78,0,0,0.15
HK.00858,57.0,51,1,2,0.25
HK.00859,71.0,75,0,0,0.2
HK.00860,32.0,77,0,0,0.35
HK.00861,21.0,33,0,0,0.8
HK.00862,94.0,48,1,7,0.75
HK.00863,29.0,24,1,13,0.75
HK.00864,53.0,9,1,17,0.95
HK.00865,82.0,66,0,0,0.2
HK.00866,56.0,95,0,0,0.0
HK.00867,52.0,38,1,23,1.0
HK.00868,65.0,68,0,0,0.55
HK.00869,62.0,70,0,0,0.4
HK.00871,14.0,14,1,1,0.9
HK.00873,6.0,4,1,24,1.0
HK.00874,35.0,23,1,35,1.0
HK.00875,13.0,52,0,0,0.7
HK.00876,18.0,16,1,3,0.55
HK.00878,53.0,36,1,4,0.85
HK.00880,11.0,27,1,1,0.9
HK.00881,2.0,2,1,14,0.9
HK.00882,47.0,59,0,0,0.6
HK.00883,78.0,78,0,0,0.0
HK.00884,3.0,36,1,1,0.7
HK.00887,79.0,87,0,0,0.05
HK.00888,12.0,63,0,0,0.8
HK.00889,54.0,14,1,15,0.8
HK.00893,53.0,65,1,4,0.25
HK.00894,94.0,12,0,0,0.95
HK.00895,26.0,37,1,4,0.75
HK.00896,59.0,32,1,11,0.8
HK.00897,46.0,71,0,0,0.55
HK.00898,55.0,43,1,5,0.9
HK.00899,52.0,25,0,0,0.9
HK.00900,84.0,71,0,0,0.05
HK.00901,,82,1,3,0.2
HK.00902,61.0,57,0,0,0.8
HK.00907,45.0,54,0,0,0.7
HK.00909,3.0,5,1,39,1.0
HK.00910,90.0,97,0,0,0.6
HK.00911,82.0,2,1,39,1.0
HK.00912,63.0,52,1,1,0.55
HK.00914,34.0,44,0,0,0.85
HK.00915,50.0,93,0,0,0.7
HK.00916,33.0,45,0,0,0.75
HK.00917,3.0,30,1,2,0.45
HK.00918,97.0,94,1,13,0.75
HK.00919,43.0,32,0,0,0.85
HK.00921,58.0,46,0,0,0.65
HK.00922,34.0,50,1,1,0.65
HK.00923,46.0,32,0,0,0.75
HK.00924,74.0,78,0,0,0.2
HK.00926,53.0,45,1,5,0.6
HK.00927,22.0,25,1,1,0.9
HK.00928,93.0,98,0,0,0.0
HK.00929,15.0,11,1,9,0.8
HK.00931,48.0,73,0,0,0.2
