code,n_rows,last_price,prev_close,gap_pct,rvol,avg_vol_20d,avg_dollar_vol_20d,adr_pct,sma50,sma200,perf_4w,perf_13w,perf_26w,perf_ytd,perf_52w,consecutive_up_days
HK.00001,490,69.25,68.10449981689453,1.6819742985929795,0.8377237272789858,5823000.65,403242795.01250005,1.8700318880586244,69.84560195922852,63.06779829025268,-0.13118546971560932,3.6388372062486547,17.145815419313102,32.656793724889546,42.387587871242864,1
HK.00002,490,78.25,78.5,-0.3184713375796179,0.6890110031138909,3172051.2,248213006.4,1.228945055450265,77.17558303833007,72.87793453216553,0.4947830600123242,7.992333842178315,8.621256434848327,15.847152543843162,27.109804643535472,0
HK.00003,490,7.09499979019165,7.179999828338623,-1.1838445707406204,0.3717386179255032,41311374.5,293104193.4100287,1.944103973429341,6.9055546855926515,6.895168268680573,6.299691930569858,6.37808381518532,-1.0429952037490526,4.802566319827411,8.939512049333786,0
HK.00004,490,18.6299991607666,18.579999923706055,0.26910246106488567,0.7268066542769822,1060614.1,19759239.792897224,2.735686359931493,19.305095672607422,21.969821949005127,-5.446640071325336,-3.3304935333518477,-24.965613187635423,-14.073524672922469,-15.882501776653857,1
HK.00005,490,164.89999389648438,163.3000030517578,0.9797861695198173,0.6732795780017339,9942728.4,1639555852.474402,1.2237240663694609,161.1006088256836,138.20035320281983,0.8562653801127676,19.135184308164202,27.287398826828184,37.11810533184689,73.14346257573604,1
HK.00006,490,61.5,61.20000076293945,0.4901948256873483,0.6706435782203567,2993439.0,184096498.5,1.5964211264551256,58.6329557800293,57.49763118743896,3.2332028915544155,11.751090487444838,1.6341546260028914,16.653528978046047,28.97675685600147,2
HK.00008,490,5.480000019073486,5.414999961853027,1.2003704095727417,0.9859781963310643,8879965.65,48662211.931371905,1.3388288815400013,5.4760300731658935,5.520888321399688,2.2388037792902336,-1.7730755292380065,-1.0117439020556243,5.599378186847538,11.858612512026676,1
HK.00010,490,12.279999732971191,12.180000305175781,0.8210133439234504,1.3907970420657887,959013.2,11776681.839915847,1.9591864335024154,12.897495670318603,14.342935061454773,-3.0781400234752914,-10.289901306798892,-19.961286326779653,-15.043878721853222,-4.213066108650906,1
HK.00012,490,25.799999237060547,26.079999923706055,-1.0736222678857998,0.5432283771205285,9849231.85,254110174.21563244,2.3990059148897966,26.920110816955567,28.60221279144287,-2.8185475591463773,-1.4344029356985255,-20.538730072310734,-6.819584913879984,2.6047466328459468,0
HK.00013,490,21.399999618530273,20.459999084472656,4.594333216617762,0.8645570034484876,7667415.55,164082689.84511307,4.499258684024219,19.14379997253418,20.775149960517883,6.573703684459943,25.66059163645018,1.614435713247424,2.1967481983799195,-12.07888461637922,1
HK.00014,490,15.680000305175781,15.75,-0.4444425068204365,1.036864976701629,1980175.75,31049156.36430168,2.1284432818991124,17.03573583602905,18.153280396461486,-6.533943203656493,-5.871466016184797,-19.186107951465083,-11.995034541112553,10.035332874899403,0
HK.00016,490,110.4000015258789,108.19999694824219,2.0332760071047855,1.0614295438194696,5815753.85,642059233.914136,2.813234098951355,119.31199981689453,120.98854511260987,-5.802044026815369,-4.166662803402551,-22.196602025269847,15.094260084642746,24.27763968529916,1
HK.00017,490,5.704999923706055,5.889999866485596,-3.1409159078627535,1.8739527265839613,5920612.8,33777095.57229309,3.817980995862387,6.692099990844727,8.03052497625351,-17.438494215847832,-23.525470582663043,-40.19916198618172,-22.80108218162747,-16.83673742461924,0
HK.00018,490,0.21400000154972076,0.21400000154972076,0.0,0.9356287425149701,110780.0,23706.920171678066,2.4647779553491884,0.22176766991615296,0.26720949888229373,-3.75998433493433,-13.754137896120117,-25.253589169203096,-26.47893765721003,-39.39480373412454,0
HK.00019,490,102.5999984741211,103.9000015258789,-1.251205998716,0.8204816003057274,1062129.45,108974479.94931906,2.1471109508049,97.2274594116211,81.51105995178223,1.3136814133663974,26.88920546220438,30.860618612839126,68.14665583448391,63.813184330756776,0
HK.00020,490,1.2649999856948853,1.309999942779541,-3.4351113778810887,0.4549765695340151,573068937.65,724932197.9294331,4.627851051647756,1.412699999809265,1.8937750005722045,-17.320260826813833,-12.758624545175469,-44.0265490693394,-43.018019396747306,-38.292682189305985,0
HK.00021,490,0.06800000369548798,0.0689999982714653,-1.4492675377223445,0.2056730205241361,3927035.0,267038.3945123106,14.046103019282688,0.07876000054180622,0.08393499983474612,-31.999997317791024,-19.999996493844463,-22.727268109144234,-33.98057901282846,-36.44859513733335,0
HK.00022,490,1.8300000429153442,1.7999999523162842,1.6666717440995042,4.442897914875117,59540.05,108958.29405518174,2.759122886643927,1.8275000071525573,6.065524991154671,8.284022541699972,-28.235291092728467,-80.73684165352269,-77.40740794158711,-73.6690634080918,2
HK.00023,490,18.989999771118164,18.600000381469727,2.0967708690854376,0.8837463803563815,3449487.0,65505757.34047508,3.6450007994962794,15.889392642974853,13.977535767555237,19.278815845938826,48.25819980326011,38.25498751796971,46.602837883534264,62.65072434350435,3
HK.00025,490,4.800000190734863,4.800000190734863,0.0,0.9090909090909091,4600.0,22080.00087738037,0.3378139471644291,4.683765897750854,4.162004842758178,3.9528140331078756,19.831042103052745,20.405770651511297,20.986038745752676,31.888710592972043,0
HK.00026,490,58.599998474121094,58.79999923706055,-0.3401373563511823,0.6142086944652972,2980.6,174663.15545196531,0.43613096689455644,58.50900001525879,57.51650796890259,1.5597880403490507,1.3840817432876342,0.7133164800751493,3.042170072822118,0.9405393513763707,0
HK.00027,490,32.86000061035156,32.779998779296875,0.24405684574099162,1.2153737548178571,10823752.3,355668507.18429416,2.3116140042745448,32.69187122344971,34.316269149780275,-2.4161762959968898,8.867751883120166,-9.015098079104208,-10.569186214615007,-14.272293199327956,2
HK.00028,489,3.359999895095825,3.309999942779541,1.5105726036447358,4.936058910162003,74566.8,250544.4401776314,1.6201387260552005,3.4784000062942506,4.041111489534378,-2.608700038955522,-14.720816083789728,-23.248988987567227,-23.582686972663556,-31.343824049823837,1
HK.00029,490,9.175000190734863,9.199999809265137,-0.27173498965833476,1.4285714285714286,46400.0,425720.00885009766,2.0446711617583895,9.598500003814697,11.05587504863739,-3.4718560729387766,-14.651161016419875,-22.214731723400728,-29.2315959161741,-27.75342362060542,0
HK.00030,490,0.23899999260902405,0.23000000417232513,3.913038379754013,1.177199504337051,167600.0,40056.39876127243,2.5042214183300096,0.2471600016951561,0.250504999384284,-2.8455341433143975,11.682238728159442,-16.140352418217983,-2.0491844576249147,-9.81131867523834,1
HK.00031,490,0.4699999988079071,0.4650000035762787,1.0752677834782465,0.3421273061194744,3161561.0,1485933.6662311256,3.5048330223358,0.5061999994516373,0.5740000012516976,-11.320750154859622,-35.616440201682515,-24.193549162391314,-33.802815068692674,-27.69230522347616,1
HK.00032,490,7.199999809265137,7.110000133514404,1.2658182005721912,0.8953603916894215,69968.05,503769.9466546536,0.6919104025915638,7.471350021362305,7.790539221763611,-3.2365944548224714,-8.458277825463249,-10.790483069770444,-7.279172730566352,-9.606028318566693,1
HK.00033,489,0.4000000059604645,0.4000000059604645,0.0,,0.0,0.0,0.0,0.4000000059604645,0.4000000059604645,0.0,0.0,0.0,0.0,-16.666663562258016,0
HK.00034,490,4.400000095367432,4.295000076293945,2.444703543849256,1.1192853546648938,227298.1,1000111.6616768361,2.7384711824701533,4.742700004577637,4.596825767755508,-7.270807134087014,-8.141959699196386,-11.985527329360563,5.699619858101435,35.61943420160927,1
HK.00035,490,0.6899999976158142,0.699999988079071,-1.4285700905079517,0.8080244947989978,821223.65,566644.3165420502,2.682841453620145,0.6792000031471253,0.7501500022411346,1.4705868173635692,-2.816898807176702,-20.68965588114916,-6.7567582806154425,-11.538458599376382,0
HK.00036,489,0.2750000059604645,0.2750000059604645,0.0,,0.0,0.0,0.0,0.2750000059604645,0.2528600050508976,0.0,0.0,0.0,74.05062867336005,7.843141608951449,0
HK.00037,490,0.49000000953674316,0.48500001430511475,1.0309268214748768,0.1454584635276371,362540.0,177644.60345745087,2.071397268481551,0.49650000154972074,0.5037499944865703,-1.9999980926513672,-1.9999980926513672,-22.222220119765602,8.888893892735743,7.692306684621419,1
HK.00038,490,9.335000038146973,9.390000343322754,-0.5857327280599309,0.47262412280387517,4270498.15,39865100.39315658,3.8596461429345656,8.633700008392333,8.376231727600098,12.402163698046857,24.46666717529297,2.469077515682648,14.179836744920763,35.40896772774496,0
HK.00039,489,0.04500000178813934,0.04500000178813934,0.0,,0.0,0.0,0.0,0.04500000178813934,0.060870001073926684,0.0,0.0,-44.44444240038942,-44.44444240038942,-48.86363405457212,0
HK.00040,490,0.6700000166893005,0.675000011920929,-0.7407400212333817,2.0840336134453783,31800.0,21306.000530719757,0.9511026434804081,0.6825129842758179,0.7006583565473556,0.28406011475707466,-4.659512526445925,-3.297511303945212,-8.524674343906831,1.9945527218833061,0
