ticker,raw_score,rs_percentile,rs_below_ma,rs_days_below_ma,rs_frac_below_ma
SBCF,0.03938284731635179,71,0,0,0.55
SBET,0.4940458538379757,97,0,0,0.1
SBFG,0.1455303355787203,88,0,0,0.15
SBFM,-0.2853905243188173,7,1,84,1.0
SBGI,-0.022632677057920422,44,1,5,0.5
SBH,0.05584439740810321,75,1,1,0.05
SBI,-0.02101147488809122,45,1,28,1.0
SBLK,0.15903051326068368,89,0,0,0.1
SBR,0.01631588980051507,65,0,0,0.35
SBRA,0.04470204854982454,72,0,0,0.5
SBS,-0.04366233651950151,37,0,0,0.8
SBSI,-0.026346982222669745,42,1,1,0.95
SBSW,0.31500249646386885,95,0,0,0.0
SBUX,-0.017217996826631474,46,1,3,0.45
SBXD,-0.006415871414208052,53,1,3,0.8
SBXE,-0.00980935271309532,50,0,0,0.8
SCAG,-0.3546794355742065,4,1,22,1.0
SCCO,0.13833296097352835,87,0,0,0.2
SCD,0.00950195140539806,62,0,0,0.6
SCHL,-0.15962604333386918,15,1,32,1.0
SCHW,0.04821247754926265,73,1,2,0.25
SCI,0.012970610049877363,64,1,8,0.7
SCII,-0.0023326146395191583,56,0,0,0.8
SCIIU,0.011856790145978947,63,0,0,0.75
SCKT,0.15994919639642385,89,1,15,0.75
SCL,0.04801072019481813,73,1,1,0.5
SCLX,-0.1976800664398586,11,1,36,1.0
SCM,0.011119763490720025,63,1,1,0.05
SCNI,-0.3807887796862135,4,1,8,0.7
SCNX,0.004958135089505312,61,1,10,0.5
SCOR,-0.3417092146493287,5,1,23,1.0
SCPQ,-0.005327731422279791,54,0,0,0.7
SCPQU,-0.0063643559433448895,53,0,0,0.85
SCSC,0.07955993745997876,80,0,0,0.35
SCWO,0.5644971107060835,98,0,0,0.0
SCYX,0.052582297137537745,74,1,1,0.05
SCZM,0.3476539342492868,96,0,0,0.0
SD,0.05565608133441241,75,0,0,0.25
SDA,-0.4750708810763705,2,1,21,1.0
SDEV,-0.24449344538863307,8,1,10,0.85
SDGR,0.17883753852962733,90,0,0,0.0
SDHC,-0.25245913701761585,8,1,23,1.0
SDHI,-0.002227946574902072,56,0,0,0.75
SDHIU,-0.0024805068423974334,56,0,0,0.75
SDHY,-0.013487182792956486,48,1,9,0.8
SDOT,-0.2021840888769103,11,1,7,0.8
SDRL,0.12472706196129603,86,0,0,0.0
SDST,-0.8373361651120786,0,1,33,1.0
SE,0.07069529885756347,78,1,6,0.3
SEAT,-0.32552329067740343,5,1,22,1.0
SEB,-0.04931477651921244,35,0,0,0.75
SEDG,-0.121702420850479,19,0,0,0.95
SEED,0.01993132671893737,66,0,0,0.8
SEER,-0.0756403778577893,28,1,19,0.95
SEG,-0.022396146366759052,44,1,9,0.8
SEGG,-0.2086798684982528,10,0,0,0.95
SEI,0.0012761459884847622,59,0,0,0.75
SEIC,0.0999610209279855,83,0,0,0.0
SELF,-0.005354693006325872,54,1,6,0.45
SENEA,0.14219477460246294,87,0,0,0.0
SENEB,0.15463034369199014,88,0,0,0.0
SENS,0.4406832342466702,97,0,0,0.0
SEPN,0.014512926380063278,64,1,9,0.5
SER,0.11616496879717218,85,1,1,0.25
SERA,-0.0390810331108576,38,1,4,0.6
SERV,-0.1547706630160624,15,1,6,0.95
SES,-0.18500804350406197,12,0,0,0.95
SEVN,-0.06603696954908718,30,1,10,0.95
SEZL,-0.11147315941670521,21,1,22,1.0
SF,0.031164691534793256,69,1,2,0.65
SFBC,0.06551344835392502,77,0,0,0.3
