ticker,raw_score,rs_percentile
A,0.10348890314320189,86
AA,-0.11788915459445108,24
AACG,-0.1534767372038849,18
AACI,0.005211222008422345,64
AACIU,-0.003106793096101757,59
AACOU,-0.0021575497308178536,59
AAL,-0.11591593641619248,24
AAME,-0.10686912724620345,26
AAMI,0.06526440705288132,81
AAOI,-0.17512939576473002,15
AAON,-0.19474623886792036,13
AAP,-0.24964134329835783,8
AAPG,-0.16988365285261461,15
AAPL,0.06418082936659131,81
AARD,-0.06222958793704092,38
AAT,-0.061478937055603554,38
AAUC,-0.0017311933328831436,59
AB,0.003952527520201055,63
ABAT,-0.13915095983468734,20
ABBV,0.05101861481118508,78
ABCB,-0.05137135694119706,42
ABCL,0.6172663934125874,98
ABEO,-0.09671353037058733,28
ABEV,-0.004267164171702798,58
ABG,-0.13023948377309497,22
ABLV,-0.09174722406768046,29
ABM,0.07195666702137613,82
ABNB,0.02538302458407251,73
ABOS,0.011650458736160219,68
ABR,-0.1557867677689623,17
ABSI,0.09139853920690058,85
ABT,-0.009019444235579877,56
ABTC,0.2659872355542633,94
ABTS,0.07074806512597857,82
ABUS,0.055753990783545995,79
ABVC,0.07443676938433332,83
ABVX,-0.11747894354490392,24
ABX,-0.07767513228101978,33
ACA,0.019296228727578902,71
ACAAU,0.010146957993128725,68
ACAD,0.026065687710204247,73
ACB,0.1922576253056073,92
ACCL,0.280292312372664,95
ACCO,0.028153534262398507,74
ACCS,-0.0550771407854176,40
ACDC,0.038826496885962576,76
ACEL,-0.07760440599176374,33
ACET,0.049496286815965074,78
ACFN,0.18135529467791828,91
ACGL,-0.006717611888877685,57
ACGLN,-0.05638636858206979,40
ACGLO,-0.034855042778155584,47
ACH,-0.5297002763292848,2
ACHC,-0.015779816185411796,54
ACHR,-0.10451545157077816,26
ACHV,0.16514072523451034,91
ACI,-0.04860320076909932,43
ACIC,-0.06916355389889692,36
ACIU,0.07190012752573549,82
ACIW,-0.022296264761537104,52
ACLS,-0.22207021526305332,10
ACM,-0.07270970067394338,35
ACMR,-0.21806739408148362,11
ACN,0.16769135423541348,91
ACNB,0.05965418777355282,80
ACNT,-0.01614671960770385,54
ACOG,0.08793848474603042,84
ACON,-0.08595009036745627,31
ACP,-0.08962349777182232,30
ACR,-0.15866470133100297,17
ACRE,-0.05167889827503688,41
ACRS,-0.03855450341791242,46
ACRV,-0.06015907709441807,39
ACT,0.04032119098429553,76
ACTG,-0.024668432072550272,51
ACTU,-0.2244815131613732,10
ACU,0.171295686280729,91
ACV,-0.05465263085609952,41
ACVA,0.4213984169296513,97
ACXP,-0.06249954624091206,38
AD,0.0017275692959588529,61
ADAC,0.00239044785615119,62
ADACU,0.0014663101598130224,61
ADAG,-0.1604437204742313,16
ADAM,-0.05908435266033082,39
ADAML,0.01929552424083849,71
ADAMM,0.01895653390259988,71
ADAMN,0.015372433786831795,70
ADAMZ,-0.04627432020754106,43
ADBE,0.04061492393095746,76
ADC,-0.09700336769338387,28
ADCT,-0.05450028776710469,41
ADEA,-0.12468202814823975,23
ADGM,-0.1479928712416807,18
ADI,-0.02634396745163208,50
ADIL,0.32783797374254176,96
ADM,0.05398062507330024,79
ADMA,-0.009351668941338587,56
ADNT,-0.11299414183330724,25
ADP,0.0748324325702858,83
ADPT,0.2677275028766528,94
ADSE,-0.023294345424516794,51
ADSK,-0.03621933883880367,47
ADT,-0.015309025234421956,54
ADTN,-0.2777759591245348,7
ADUR,-0.16122819939173627,16
ADUS,0.046142511502497055,78
ADV,-0.07428431629248791,34
ADVB,-0.0747940167353639,34
ADX,0.0009427962947130665,61
ADXN,-0.419048946579061,3
AEAQ,0.003651799218558016,63
AEAQU,-0.009237863722736762,56
AEBI,-0.0446354703560956,44
AEC,-0.22163578770244413,10
AEE,-0.05851563181495404,39
AEF,0.06305879747834806,81
AEG,0.025794085950811674,73
AEHL,0.0893437079567244,84
AEHR,-0.12128652293488218,23
AEI,-0.4085164020166964,3
AEIS,-0.15451387211565304,17
AEM,0.1447120975985458,89
AEMD,0.8890928045285563,98
AENT,-0.10517121628562454,26
AEO,-0.11764144647541394,24
AEON,-0.060484126489106116,39
AEP,-0.057436598520585795,40
AER,-0.04561311526174347,43
AERO,0.016804222413654243,70
AERT,0.035699864498247004,75
AES,0.01353085835217711,69
AESI,-0.02729859276136635,50
AEVA,-0.25353426687912406,8
AEXA,-0.027669070617832258,50
AEYE,0.09905997531158958,86
AFB,-0.08055227652283736,32
AFCG,0.0753646567300578,83
AFG,0.013908940591729813,69
AFJK,-0.12964943152299221,22
AFJKU,-0.14901246292705062,18
AFL,-0.014468776264524896,54
AFRI,0.06054604714749455,80
