ticker,raw_score,rs_percentile
A,0.20056715960287583,92
AA,-0.11441676459845682,25
AACG,-0.10760135415538535,27
AACI,0.004114285964815512,65
AACIU,0.0011904845252149522,63
AACOU,0.0009127194794923411,63
AAL,-0.10164878721153761,28
AAME,-0.09171776163577525,31
AAMI,0.12027423528575845,88
AAOI,-0.09786304712466455,29
AAON,-0.07082369416717024,37
AAP,-0.15880705133316395,17
AAPG,-0.11613899753690833,24
AAPL,0.08574062000720395,84
AARD,-0.10941727205460829,26
AAT,-0.07714544497388995,35
AAUC,-0.019067416155031623,55
AB,-0.015046055449869665,56
ABAT,-0.05915349592187692,41
ABBV,0.035143192461632736,76
ABCB,-0.06096685608088703,40
ABCL,0.7303937693202445,98
ABEO,-0.08948559461694813,32
ABEV,-0.030475704994061874,51
ABG,-0.15923480986380062,17
ABLV,0.23935031935717843,93
ABM,0.06379645916588134,81
ABNB,-0.07048558981210108,37
ABOS,-0.1282901986233758,22
ABR,-0.19425661703931835,12
ABSI,0.20100013678951156,92
ABT,-0.04767091955490367,44
ABTC,0.2317916491090823,93
ABTS,0.028215507455922106,75
ABUS,0.02231145587130734,74
ABVC,0.09706717879058854,86
ABVX,-0.16008346374371685,17
ABX,-0.1528521832769464,18
ACA,0.01053781744490432,70
ACAAU,0.009742188367421046,69
ACAD,-0.16819797980938997,15
ACB,0.289327384535544,95
ACCL,0.08523192932791576,84
ACCO,0.06142859285520626,81
ACCS,-0.16008102488240097,17
ACDC,-0.0396077461210141,47
ACEL,-0.094469559910198,30
ACET,-0.01642309654144315,55
ACFN,0.05293638892944334,80
ACGL,-0.054251072891702896,42
ACGLN,-0.028413223824090804,51
ACGLO,0.003932836759908321,65
ACH,-0.5699745873764266,1
ACHC,-0.05159121594189437,43
ACHR,0.06350083213944907,81
ACHV,0.17362669358332236,91
ACI,-0.029451952089676492,51
ACIC,-0.08410317403442513,33
ACIU,0.03233136801757651,76
ACIW,-0.04833364747908571,44
ACLS,-0.1324214559463877,22
ACM,-0.13263667132774423,22
ACMR,-0.08653166294303245,33
ACN,0.11567768881674828,87
ACNB,0.02269534805861813,74
ACNT,-0.01609090991248138,56
ACOG,0.025416502227060836,74
ACON,0.012364780179826429,70
ACP,-0.0974293202637295,29
ACR,-0.3186116929183578,5
ACRE,-0.09565757833070947,30
ACRS,-0.04045366453184643,47
ACRV,0.14104649814771034,89
ACT,-0.005629321505204199,60
ACTG,-0.06130090270793871,40
ACTU,-0.5267506122578052,2
ACU,0.13770761802621867,89
ACV,-0.056192568744598076,41
ACVA,0.4230544350906821,97
ACXP,-0.041927733586927474,46
AD,-0.028518445661228367,51
