ticker,raw_score,rs_percentile
A,0.1900020193287634,92
AA,-0.13169184310746151,22
AACG,-0.12592215667225076,23
AACI,0.00401510649640342,66
AACIU,0.018963032044175154,74
AACOU,0.0009127194794923411,64
AAL,-0.10164878721153761,29
AAME,-0.08274730634767771,34
AAMI,0.105764888749354,87
AAOI,-0.09786304712466455,30
AAON,-0.06904894847751628,38
AAP,-0.1694201182807278,16
AAPG,-0.12593122533177714,23
AAPL,0.08574062000720395,85
AARD,-0.14899483701253355,19
AAT,-0.08078436981284526,35
AAUC,-0.026306049074518646,53
AB,-0.027239810171769963,53
ABAT,-0.101613556827022,29
ABBV,0.02795897310581489,76
ABCB,-0.05544565739476985,43
ABCL,0.6087369829278801,98
ABEO,-0.10173597417035564,29
ABEV,-0.02918235048055475,52
ABG,-0.16725903313798507,16
ABLV,0.18014147581178655,91
ABM,0.06080624092587146,82
ABNB,-0.07999152500318266,35
ABOS,-0.13248099804657434,22
ABR,-0.1921782003579043,13
ABSI,0.15028393705424686,90
ABT,-0.05631860662969243,43
ABTC,0.19141402647096264,92
ABTS,0.010467554860840243,71
ABUS,0.022518811424560355,75
ABVC,0.1521830890624154,90
ABVX,-0.17000527121492776,16
ABX,-0.16528406632143436,17
ACA,0.0090919146858087,70
ACAAU,0.009944361553742453,71
ACAD,-0.18813915326407613,13
ACB,0.27562689287249076,95
ACCL,0.09704373152949704,86
ACCO,0.047556459689625075,80
ACCS,-0.18174054523888988,14
ACDC,-0.015526527768107874,57
ACEL,-0.10078557546775996,29
ACET,-0.02337205427099008,54
ACFN,0.07931431201919437,84
ACGL,-0.05167002932033487,44
ACGLN,-0.02992517794524887,52
ACGLO,-0.0014418245374298363,62
ACH,-0.5712756043485138,1
ACHC,-0.06614455898992899,39
ACHR,0.06350083213944907,82
ACHV,0.13402610017325012,89
ACI,-0.02575143217910443,53
ACIC,-0.0875825564680337,33
ACIU,0.0195788549018409,74
ACIW,-0.05665194487624286,43
ACLS,-0.13640790910580974,21
ACM,-0.11891032636908058,24
ACMR,-0.09414093152174766,31
ACN,0.10540220852004636,87
ACNB,0.011471862725056759,71
ACNT,-0.02362976436277655,54
ACOG,0.002829803783802154,65
ACON,0.07761383371979798,84
ACP,-0.09388101475757463,31
ACR,-0.3185424717348054,5
ACRE,-0.09923108035682034,30
ACRS,-0.06866700898851172,39
ACRV,0.16228520021542278,90
ACT,-0.00820101431066893,60
ACTG,-0.05844120900478417,42
ACTU,-0.5787930317650378,1
ACU,0.11171867590983997,87
ACV,-0.06081214292985903,41
ACVA,0.42712212608593103,97
ACXP,-0.04086647760500216,48
AD,-0.027857381273849582,53
ADAC,0.005173981165865138,68
ADACU,0.002249778478917985,65
ADAG,-0.21202964150534487,11
ADAM,-0.10129842847309818,29
ADAML,0.020841756620135477,74
ADAMM,0.015621650295285283,73
ADAMN,0.009965100600837473,71
ADAMZ,-0.05258906734350678,44
ADBE,-0.015309121011924297,57
ADC,-0.11537878737073796,25
ADCT,0.2077429153729921,93
ADEA,-0.08575777888851441,33
ADGM,-0.6108614113437891,1
ADI,0.006779555928220705,69
ADIL,0.1996507218342511,92
ADM,0.029641702702248873,76
ADMA,0.044853059121702746,79
ADNT,-0.13028217300144035,22
ADP,0.02457238216732273,75
ADPT,0.24885444109373664,94
ADSE,-0.05426344161233006,43
ADSK,-0.07588085031654676,36
ADT,-0.09619652368329022,31
ADTN,-0.2493133954634073,8
ADUR,-0.13811134809039777,21
ADUS,0.0022748225960216445,65
ADV,-0.06633762301566037,39
ADVB,-0.2715877619092068,7
ADX,0.02527904593269248,75
ADXN,-0.26353132190448225,8
AEAQ,0.0027077697438541385,65
AEAQU,-0.005623884455648076,61
AEBI,-0.1194826093368609,24
AEC,-0.1957223310157089,13
AEE,-0.09062177467760348,32
AEF,0.0956117126721256,86
AEG,0.004296042640365471,67
AEHL,0.09790718591521531,86
AEHR,0.08400557304266118,85
AEI,-0.4268244993645157,3
AEIS,-0.06120868219903285,41
AEM,0.08172244761290018,84
AEMD,1.440043434920066,99
AENT,-0.1429082918821148,20
AEO,-0.0684403520640881,39
AEON,-0.011430151744757505,58
AEP,-0.0822016335093353,34
AER,-0.023653939216189558,54
AERO,-0.0076347916551444475,60
AERT,0.06266228122689743,82
AES,0.013102983003721924,72
AESI,-0.1225546313182344,24
AEVA,-0.059932123640485536,41
