ticker,raw_score,rs_percentile
A,0.13865027447365053,88
AA,-0.05330467882906252,38
AACG,-0.1467368654167884,17
AACI,0.005211222008422345,63
AACIU,-0.003106793096101757,57
AACOU,-0.003844784045384819,56
AAL,-0.11526096988354612,22
AAME,-0.07429200052016191,31
AAMI,0.04365616284060954,75
AAOI,-0.22413822770100375,9
AAON,-0.19792766105722828,11
AAP,-0.244320311668634,8
AAPG,-0.14684570988555795,17
AAPL,0.08126282335367968,82
AARD,0.03948814684156231,74
AAT,-0.04753815922658271,40
AAUC,-0.002339536690677258,57
AB,-0.004876067036004494,56
ABAT,-0.08543831205846888,28
ABBV,0.0628288470414603,78
ABCB,-0.06185057461032682,35
ABCL,0.6988549863001456,98
ABEO,-0.08959379928667943,27
ABEV,0.016582035007783612,68
ABG,-0.07334645651261129,31
ABLV,-0.08147247403235719,29
ABM,0.06476009412244824,79
ABNB,0.03231974118153347,73
ABOS,0.046291290082602854,76
ABR,-0.08518231394429625,28
ABSI,0.12275495269841352,87
ABT,-0.01201214006609553,53
ABTC,0.23492585899104013,93
ABTS,0.22199417333084917,93
ABUS,0.09755223640617615,84
ABVC,0.1205898995569255,86
ABVX,-0.09249228249638303,26
ABX,-0.04368105672125175,41
ACA,0.020399099365493067,69
ACAAU,0.009846672114039357,66
ACAD,0.03715646988977016,74
ACB,0.23416770325891506,93
ACCL,0.3110281534353566,95
ACCO,0.07706981344473635,81
ACCS,-0.08918766535329979,27
ACDC,-0.026582988094815907,47
ACEL,-0.0618699984008767,35
ACET,0.05956625380172835,78
ACFN,0.11575902115192864,86
ACGL,-0.01690991881207407,51
ACGLN,-0.05638636858206979,37
ACGLO,-0.034855042778155584,45
ACH,-0.38598564006772096,4
ACHC,0.020803772283487676,70
ACHR,-0.06620752389439287,34
ACHV,0.2013685510894892,92
ACI,-0.05304354349920707,38
ACIC,-0.07621443457768134,31
ACIU,0.1077939901433112,85
ACIW,-0.010202930590334721,53
ACLS,-0.2562035048420854,7
ACM,-0.02281202496238427,49
ACMR,-0.21109099145078594,10
ACN,0.1915107956045649,91
ACNB,0.05047558074741332,76
ACNT,-0.000946987046877866,58
ACOG,0.09935042889327064,84
ACON,-0.021392038151481475,50
ACP,-0.08962352283561287,27
ACR,-0.1580791741423207,16
ACRE,-0.04415999009638978,41
ACRS,-0.036580724748376696,44
ACRV,-0.068578157885745,33
ACT,0.030294651566573117,72
ACTG,-0.023293360145257146,49
ACTU,-0.2159029885807128,10
ACU,0.16890490211304338,90
ACV,-0.05465263085609952,38
ACVA,0.4524222970755799,97
ACXP,-0.06780938855102302,33
AD,0.03420453595589987,73
ADAC,0.00239044785615119,60
ADACU,0.0014663101598130224,59
ADAG,-0.11373404444925576,22
ADAM,-0.041188249061473226,42
ADAML,0.019291407578865827,69
ADAMM,0.01895653390259988,69
ADAMN,0.01175084762274603,67
ADAMZ,-0.04627432020754106,40
ADBE,0.060479053391994816,78
ADC,-0.09684254370351783,25
ADCT,-0.042064987800957056,42
ADEA,-0.12468202814823975,20
ADGM,-0.1430694787144965,17
ADI,-0.04856787097563153,40
ADIL,0.429418238006729,97
ADM,0.07978759635065598,82
ADMA,-0.011476236491675496,53
ADNT,-0.0632152442996364,35
ADP,0.08119020716892897,82
ADPT,0.31332717710433433,95
ADSE,-0.05645289260756564,37
ADSK,-0.029387470988994777,47
ADT,0.007242097120350845,64
ADTN,-0.28400568831357614,6
ADUR,-0.14160482517151185,18
ADUS,0.06889328556324908,80
ADV,-0.0666509199227419,33
ADVB,-0.025323109428416465,48
ADX,0.0009427962947130665,59
ADXN,-0.41705060344559663,3
AEAQ,0.003651799218558016,61
AEAQU,-0.009534866114517815,54
AEBI,-0.022419996047840705,49
AEC,-0.12175998559091086,20
AEE,-0.04652157719036237,40
AEF,0.06305879747834806,78
AEG,0.02721653168161632,71
AEHL,0.574514141378849,98
AEHR,-0.12070046140234342,21
AEI,-0.33149278978686425,5
AEIS,-0.17914831926502142,13
AEM,0.217193955183738,92
AEMD,0.9929999256774199,98
AENT,-0.13129519247249555,19
AEO,-0.11331695249986365,22
AEON,-0.16959882275541233,14
AEP,-0.047110345156506216,40
AER,-0.030915811657499778,46
AERO,-0.04546207247070633,41
AERT,0.024056835473551197,70
AES,0.014078878775891267,67
AESI,-0.010062567654780735,54
AEVA,-0.21984439788317406,10
AEXA,-0.02814379484508356,47
AEYE,0.10107461768207252,84
AFB,-0.08055227652283736,29
AFCG,0.10058090873614592,84
AFG,0.007567576935665522,65
AFJK,-0.1164514907260811,21
AFJKU,-0.16547661687465554,15
AFL,-0.033694710192571,45
AFRI,0.08415589411710106,82
AFRM,-0.043641528397982264,41
AFYA,-0.0066462951301047395,55
AG,0.10682034808560485,85
AGBK,-0.01809289982843022,51
AGCC,-0.16354902621503373,15
AGCO,0.16088416469883196,89
AGD,-0.00861675301214837,54
AGEN,0.40306835580530676,97
AGI,0.11719697573280743,86
AGIG,0.17730783066577155,90
AGIO,-0.05658077564988145,37
AGL,-0.14317799305593526,17
AGM,0.06368253144262942,79
AGMB,-0.018375294448185496,51
AGMH,-0.184064060849606,13
AGNC,-0.0639513408675405,34
AGNCL,0.01852806303648884,69
AGNCM,0.013841805010096665,67
AGNCN,0.0022694431767230185,60
AGNCO,0.007554872532460322,65
AGNCP,0.008748612193434323,65
AGNCZ,-0.0005139236005649249,58
AGNT,-0.12838574677563047,19
AGO,-0.0911756345344927,27
