ticker,raw_score,rs_percentile
A,0.13631729670793657,89
AA,-0.12307336137662139,22
AACG,-0.13429444780931388,20
AACI,0.003308722991558888,64
AACIU,0.0011904845252149522,62
AACOU,-0.0030512873606305386,60
AAL,-0.08058670573376002,32
AAME,-0.054635862452833896,41
AAMI,0.08976107181862926,85
AAOI,-0.09027066986068505,30
AAON,-0.12379402294689389,22
AAP,-0.135909226654855,20
AAPG,-0.11671548932953499,23
AAPL,0.07703367579811711,83
AARD,-0.06845835754087075,36
AAT,-0.07279919139248843,35
AAUC,-0.02783112500429008,50
AB,-0.005496189217187952,59
ABAT,-0.08396023511518239,31
ABBV,0.03719272692560027,77
ABCB,-0.06664688682299408,37
ABCL,0.6323508967850391,98
ABEO,-0.0925889946958142,29
ABEV,-0.020880709303992818,53
ABG,-0.15032379401689913,17
ABLV,0.057198454236753175,80
ABM,0.07346471886956928,83
ABNB,-0.059048264837309086,39
ABOS,-0.1253349111931544,22
ABR,-0.1677760773061199,15
ABSI,0.1355000196375717,89
ABT,-0.017949175849791194,54
ABTC,0.28315516554352277,95
ABTS,-0.007417229446230456,58
ABUS,0.008931940830829575,69
ABVC,0.09949523250355938,86
ABVX,-0.18399638538033208,13
ABX,-0.19939610369931035,11
ACA,0.010644966026654523,69
ACAAU,0.010146957993128725,69
ACAD,-0.03668949914660767,47
ACB,0.30230524343468723,95
ACCL,0.13560758268288514,89
ACCO,0.05475859572025865,80
ACCS,-0.14071689419654218,19
ACDC,-0.059581879014947256,39
ACEL,-0.09260546326665066,29
ACET,-0.027247252946537112,51
ACFN,0.10758739914632409,87
ACGL,-0.03299030142238997,49
ACGLN,-0.030281229454176238,50
ACGLO,-0.0017825688062871325,60
ACH,-0.5676917100888709,1
ACHC,-0.003758636768664711,59
ACHR,0.055604061118490575,80
ACHV,0.18327544621273018,91
ACI,-0.045255486941909395,44
ACIC,-0.0638464111371131,38
ACIU,0.09796924803301937,86
ACIW,-0.03673413104963345,47
ACLS,-0.1444603634493548,18
ACM,-0.07454083643711634,34
ACMR,-0.055589092867097,41
ACN,0.18453897615826437,91
ACNB,0.010032067838397517,69
ACNT,0.0004769304922335304,62
ACOG,0.03737725027455603,77
ACON,0.1058956314629436,86
ACP,-0.09394495198674019,28
ACR,-0.26288888060163895,8
ACRE,-0.08573095390082834,31
ACRS,-0.08792620041590135,30
ACRV,0.08888393681068171,85
ACT,0.020012889416743875,72
ACTG,-0.06016901672684036,39
ACTU,-0.4616703842571847,2
ACU,0.14679275358042296,90
ACV,-0.056115260659752475,41
ACVA,0.4411639372085003,97
ACXP,-0.057607592380254716,40
AD,-0.01909350479486278,54
ADAC,0.005277412799852676,66
ADACU,0.002249778478917985,63
ADAG,-0.21695907481598864,10
ADAM,-0.06418234568499485,37
ADAML,0.02059885722219159,72
ADAMM,0.020540979472754482,72
ADAMN,0.012823666090190556,70
ADAMZ,-0.02898032214039212,50
ADBE,0.0012595329763708113,62
ADC,-0.10758293664002666,25
ADCT,0.20692810551168875,92
ADEA,-0.06626908920160243,37
ADGM,-0.6167950383418838,1
ADI,0.01249536136250997,70
ADIL,0.09386038879803432,85
ADM,0.01675426216207815,71
ADMA,0.06380152605133999,81
ADNT,-0.11196631444566904,24
ADP,0.04097585783769932,78
ADPT,0.23532379954183355,94
ADSE,-0.046416744976516,44
ADSK,-0.024818993609270836,51
ADT,-0.09119240647036236,29
ADTN,-0.2340509501375117,9
ADUR,-0.15322897518821624,17
ADUS,0.022945793323528453,73
ADV,-0.046108320323708867,44
ADVB,-0.2516856201376883,8
ADX,0.018743347253680633,72
ADXN,-0.3679621132849698,4
AEAQ,0.005392221801792996,66
AEAQU,-0.017620315636806085,54
AEBI,-0.08143420641500543,32
AEC,-0.200057137190497,11
AEE,-0.08087930405380839,32
AEF,0.06562336671489452,82
AEG,0.008858054662527993,68
AEHL,-0.029564545624767832,50
AEHR,-0.001101887079193833,61
AEI,-0.39899402813121165,3
AEIS,-0.09174300358009363,29
AEM,0.1052493065541482,86
AEMD,1.2175340848579985,99
AENT,-0.133753288114846,20
AEO,-0.04716647057094407,44
AEON,0.05841621483070314,81
AEP,-0.06682159159651499,37
AER,-0.013860307417533236,56
AERO,0.07464118747538545,83
AERT,0.03376529009219653,76
AES,0.008456226116168142,68
AESI,-0.1373057860991794,19
AEVA,-0.17101136630153918,14
AEXA,-0.031171340308810372,49
AEYE,0.10521753350396987,86
AFB,-0.09500308431891694,28
AFCG,0.15577062245392506,90
AFG,-0.012343827648655225,56
AFJK,-0.1320932540952847,20
AFJKU,-0.11719559128208382,23
AFL,-0.02921501857574369,50
AFRI,0.029736787576448865,75
AFRM,-0.08158708033531784,32
AFYA,-0.04095680810510969,46
AG,0.04537676263340099,78
AGBK,-0.09195521774701507,29
AGCC,-0.036217734460059256,48
AGCO,0.10130472601311763,86
AGD,-0.010889266456992619,57
AGEN,0.47349889700040354,97
AGI,0.0321711491617771,75
AGIG,0.30339971475975147,95
AGIO,-0.008528325416632988,57
AGL,-0.15786642742032198,16
AGM,0.045550067227062764,78
AGMB,-0.16406952039546457,15
AGMH,-0.26969790986036185,7
AGNC,-0.06138751715591108,39
AGNCL,0.022897000288238024,73
AGNCM,0.0068317749527527895,67
AGNCN,0.005870433485280579,66
AGNCO,0.005772852497270109,66
AGNCP,0.006833611013885932,67
AGNCZ,-0.005875779449149743,59
AGNT,-0.18477878713644205,13
AGO,-0.11204486869230665,24
AGPU,0.3803365766863219,97
AGRO,0.023881867142906948,73
AGRZ,-0.21528027586621995,10
AGX,-0.3386153204750963,5
AGYS,-0.0016717032731940126,60
AHCO,-0.2129337867805401,10
AHG,-0.3156433785012436,5
AHMA,-0.17499278964237855,14
AHR,-0.049240026027057154,43
AHRT,-0.11798649035107378,23
AHT,-0.2205538969987053,10
AI,0.15131919801309862,90
AIB,-0.0980647060167972,27
AIDX,-0.2196417858416659,10
AIFA,0.38292487001488235,97
AIFC,-0.07529361338966041,34
AIFF,0.021616248662649083,73
AIFU,-0.59025259358547,1
AIG,-0.00941381149208974,57
AII,0.1878931534204336,92
AIIA,0.004497720564831398,65
AIIO,-0.4769625059958715,2
AIIR,0.08699301212673217,85
AIM,-0.22748719342910131,9
AIMD,-0.08427462836878344,31
AIN,-0.0643404539962617,37
AIO,-0.03456098706751047,48
AIOS,0.042747816594818,78
AIOT,-0.14282547373692586,18
AIP,-0.15861922438192666,16
AIR,-0.09951524484026236,27
AIRE,-0.16771784258610367,15
AIRG,-0.08976930672439984,30
AIRI,0.006412523287996932,67
AIRJ,-0.14580496751701913,18
AIRO,-0.09014845498356702,30
AIRS,-0.3731683193852798,4
AIRT,0.08659456922976908,84
AIRTP,0.006341756217966399,67
AISP,-0.12071353226882243,23
AIT,-0.018922775975014804,54
AIV,-0.17946771799670766,13
AIXC,0.6451890038052339,98
AIXI,1.7162824321899506,99
AIZ,-0.033295111794583054,49
AJG,-0.06499370738428156,37
AKA,0.03592779235714767,76
AKAM,0.036664926161187196,76
AKAN,-0.4207476125620235,3
AKBA,-0.07677796921946148,33
AKR,-0.10725546906251544,25
AKTS,-0.1979441450637452,11
AKTX,0.09076719629264193,85
ALAB,0.20054236815438592,92
ALAR,-0.14175995006899944,19
ALB,-0.15863291784235634,16
ALC,-0.06628734690753867,37
ALCO,-0.016307839455952402,55
ALDF,0.007459252376765191,68
ALDFU,0.007580076797961155,68
ALDX,-0.16096733402364743,16
ALEC,0.055442539690636825,80
ALF,0.006087610522649278,67
ALFUU,-0.0051351493926469535,59
ALG,0.007426420284504021,68
ALGM,-0.19074097322684044,12
ALGN,-0.10414086341626749,26
ALGS,-0.030743939084290826,49
ALGT,-0.13348030211495535,20
ALH,-0.13964672879872705,19
ALHC,-0.5135370393736101,2
ALIS,0.01542645027258822,71
ALISU,-0.00018518942046714671,61
ALIT,-0.1139600740213517,24
ALK,-0.08129036106648965,32
ALKS,-0.15024955426809794,17
ALKT,-0.17874396685649963,13
ALL,-0.09082613453020148,29
ALLE,0.016689541805534648,71
ALLO,-0.16385109442965506,15
ALLR,-0.22048938419146424,10
ALLT,0.13433177871771632,89
ALLY,-0.11383015988451198,24
ALM,-0.19418584512237877,12
